Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration
org.apache.openmeetings:openmeetings-parent,CVE-2023-28326,CRITICAL,3.1.2,6.3.0,2016-08-14 19:59:53,2022-05-12 22:27:46,"2097 days, 2:27:53"
org.apache.openmeetings:openmeetings-parent,CVE-2020-13951,HIGH,4.0.0,4.0.11,2017-10-30 06:36:29,2020-08-21 19:04:37,"1026 days, 12:28:08"
org.apache.openmeetings:openmeetings-parent,CVE-2021-27576,HIGH,4.0.0,5.1.0,2017-10-30 06:36:29,2020-12-01 07:42:09,"1128 days, 1:05:40"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7683,HIGH,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7680,HIGH,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7673,CRITICAL,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7684,HIGH,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7681,HIGH,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2018-1286,MODERATE,3.1.2,4.0.1,2016-08-14 19:59:53,2017-12-05 08:38:27,"477 days, 12:38:34"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7664,CRITICAL,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7666,HIGH,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7685,MODERATE,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7688,HIGH,3.1.2,3.2.1,2016-08-14 19:59:53,2017-03-16 22:17:38,"214 days, 2:17:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7682,HIGH,3.2.0,3.2.1,2017-02-08 06:11:53,2017-03-16 22:17:38,"36 days, 16:05:45"
org.apache.openmeetings:openmeetings-parent,CVE-2017-7663,MODERATE,3.2.0,3.2.1,2017-02-08 06:11:53,2017-03-16 22:17:38,"36 days, 16:05:45"
org.apache.sling:org.apache.sling.xss.compat,CVE-2017-15717,MODERATE,1.1.0,1.1.0,2017-05-08 07:31:45,2017-05-08 07:31:45,0:00:00
org.apache.sling:org.apache.sling.xss.compat,CVE-2016-6798,CRITICAL,1.0.0,1.0.0,2017-05-01 14:28:46,2017-05-01 14:28:46,0:00:00
org.apache.sling:org.apache.sling.xss.compat,CVE-2016-5394,MODERATE,1.0.0,1.0.0,2017-05-01 14:28:46,2017-05-01 14:28:46,0:00:00
org.apache.sling:org.apache.sling.commons.json,CVE-2022-47937,CRITICAL,2.0.4-incubator,2.0.20,2009-05-13 12:40:50,2017-03-17 09:43:24,"2864 days, 21:02:34"
org.apache.nifi:nifi-dbcp-service,CVE-2023-36542,HIGH,0.2.0-incubating,1.22.0,2015-07-08 11:58:11,2023-06-06 14:00:27,"2890 days, 2:02:16"
org.apache.sling:org.apache.sling.jcr.base,CVE-2023-25141,HIGH,2.0.4-incubator,3.1.10,2009-05-13 13:16:29,2021-07-19 06:03:02,"4449 days, 16:46:33"
org.apache.ranger:ranger,CVE-2018-11778,HIGH,0.6.0,1.1.0,2016-07-19 03:37:58,2018-07-09 19:25:51,"720 days, 15:47:53"
org.apache.ranger:ranger,CVE-2019-12397,MODERATE,0.7.0,1.2.0,2017-02-28 07:31:14,2018-10-04 10:41:28,"583 days, 3:10:14"
org.apache.ranger:ranger,CVE-2022-45048,HIGH,2.3.0,2.3.0,2022-07-06 00:56:37,2022-07-06 00:56:37,0:00:00
org.apache.ranger:ranger,CVE-2016-8751,MODERATE,0.6.0,0.6.2,2016-07-19 03:37:58,2016-11-08 20:13:48,"112 days, 16:35:50"
org.apache.ranger:ranger,CVE-2017-7676,CRITICAL,0.6.0,0.7.0,2016-07-19 03:37:58,2017-02-28 07:31:14,"224 days, 3:53:16"
org.apache.ranger:ranger,CVE-2016-6815,MODERATE,0.6.0,0.6.1,2016-07-19 03:37:58,2016-08-25 02:29:00,"36 days, 22:51:02"
org.apache.ranger:ranger,CVE-2017-7677,MODERATE,0.6.0,0.7.0,2016-07-19 03:37:58,2017-02-28 07:31:14,"224 days, 3:53:16"
org.apache.ranger:ranger,CVE-2016-5395,MODERATE,0.6.0,0.6.0,2016-07-19 03:37:58,2016-07-19 03:37:58,0:00:00
org.apache.shenyu:shenyu-common,CVE-2022-37435,HIGH,2.4.2,2.4.3,2022-01-18 01:18:13,2022-04-07 06:00:41,"79 days, 4:42:28"
org.apache.shenyu:shenyu-common,CVE-2023-25753,MODERATE,2.4.0,2.5.1,2021-07-30 05:20:26,2023-01-30 03:28:34,"548 days, 22:08:08"
org.apache.shenyu:shenyu-common,CVE-2022-23223,HIGH,2.4.0,2.4.1,2021-07-30 05:20:26,2021-10-17 00:28:15,"78 days, 19:07:49"
org.apache.shenyu:shenyu-common,CVE-2022-23944,CRITICAL,2.4.0,2.4.1,2021-07-30 05:20:26,2021-10-17 00:28:15,"78 days, 19:07:49"
org.apache.shenyu:shenyu-common,CVE-2021-45029,CRITICAL,2.4.0,2.4.1,2021-07-30 05:20:26,2021-10-17 00:28:15,"78 days, 19:07:49"
org.apache.shenyu:shenyu-common,CVE-2022-23945,HIGH,2.4.0,2.4.1,2021-07-30 05:20:26,2021-10-17 00:28:15,"78 days, 19:07:49"
org.apache.storm:storm,CVE-2021-38294,CRITICAL,1.0.0,2.2.0,2016-04-05 10:23:43,2020-06-18 09:50:24,"1534 days, 23:26:41"
org.apache.storm:storm,CVE-2021-40865,CRITICAL,1.0.0,2.2.0,2016-04-05 10:23:43,2020-06-18 09:50:24,"1534 days, 23:26:41"
org.apache.storm:storm,CVE-2015-3188,CRITICAL,0.10.0-beta,0.10.0-beta,2015-06-09 18:34:13,2015-06-09 18:34:13,0:00:00
org.apache.spark:spark-core_2.11,CVE-2017-7678,MODERATE,1.2.0,2.1.3,2014-12-10 02:01:02,2018-06-26 11:42:12,"1294 days, 9:41:10"
org.apache.spark:spark-core_2.11,CVE-2018-1334,MODERATE,1.2.0,2.3.0,2014-12-10 02:01:02,2018-02-22 12:28:54,"1170 days, 10:27:52"
org.apache.spark:spark-core_2.11,CVE-2018-17190,CRITICAL,1.2.0,2.4.8,2014-12-10 02:01:02,2021-05-09 13:25:24,"2342 days, 11:24:22"
org.apache.spark:spark-core_2.11,CVE-2018-8024,MODERATE,2.1.0,2.3.0,2016-12-15 23:05:25,2018-02-22 12:28:54,"433 days, 13:23:29"
org.apache.spark:spark-core_2.11,CVE-2018-11770,MODERATE,1.2.0,2.2.3,2014-12-10 02:01:02,2019-01-08 10:45:10,"1490 days, 8:44:08"
org.apache.spark:spark-core_2.11,CVE-2017-12612,HIGH,1.2.0,2.1.1,2014-12-10 02:01:02,2017-04-25 17:44:00,"867 days, 15:42:58"
org.apache.spark:spark-core_2.11,CVE-2019-10099,HIGH,1.2.0,2.2.3,2014-12-10 02:01:02,2019-01-08 10:45:10,"1490 days, 8:44:08"
org.apache.nifi:nifi-dbcp-service-api,CVE-2023-40037,MODERATE,1.21.0,1.23.0,2023-04-03 16:21:22,2023-07-25 13:21:14,"112 days, 20:59:52"
org.apache.shiro:shiro-spring-boot-starter,CVE-2020-17523,CRITICAL,1.4.0-RC2,1.7.0,2016-11-10 15:01:49,2020-10-23 07:03:51,"1442 days, 16:02:02"
org.apache.pdfbox:pdfbox-parent,CVE-2021-31812,MODERATE,2.0.0,2.0.23,2016-03-14 10:23:46,2021-03-15 09:50:52,"1826 days, 23:27:06"
org.apache.pdfbox:pdfbox-parent,CVE-2021-31811,MODERATE,2.0.0,2.0.23,2016-03-14 10:23:46,2021-03-15 09:50:52,"1826 days, 23:27:06"
org.apache.sling:org.apache.sling.servlets.resolver,CVE-2024-23673,HIGH,2.0.6-incubator,2.10.0,2009-05-13 14:04:12,2023-10-05 04:06:58,"5257 days, 14:02:46"
org.apache.storm:storm-core,CVE-2019-0202,HIGH,0.9.1-incubating,1.1.3,2014-02-09 19:49:01,2018-05-18 11:44:28,"1558 days, 15:55:27"
org.apache.storm:storm-core,CVE-2018-1331,HIGH,0.9.1-incubating,1.2.1,2014-02-09 19:49:01,2018-02-16 12:26:03,"1467 days, 16:37:02"
org.apache.storm:storm-core,CVE-2018-1332,MODERATE,0.9.1-incubating,1.2.1,2014-02-09 19:49:01,2018-02-16 12:26:03,"1467 days, 16:37:02"
org.apache.storm:storm-core,CVE-2018-8008,MODERATE,0.9.1-incubating,1.2.1,2014-02-09 19:49:01,2018-02-16 12:26:03,"1467 days, 16:37:02"
org.apache.storm:storm-core,CVE-2023-43123,LOW,2.0.0,2.5.0,2019-04-29 14:22:41,2023-08-02 14:26:27,"1556 days, 0:03:46"
org.apache.storm:storm-core,CVE-2017-9799,HIGH,1.0.0,1.1.0,2016-04-05 10:30:23,2017-03-21 10:08:25,"349 days, 23:38:02"
org.apache.sling:org.apache.sling.resourcemerger,CVE-2023-26513,HIGH,1.2.0,1.4.0,2014-11-24 14:19:21,2021-03-10 01:07:46,"2297 days, 10:48:25"
org.apache.servicemix.bundles:org.apache.servicemix.bundles.commons-collections,CVE-2015-7501,CRITICAL,3.2.1_1,3.2.1_3,2010-08-25 02:26:33,2012-01-29 09:53:21,"522 days, 7:26:48"
org.apache.kylin:kylin,CVE-2021-45458,HIGH,0.7.1-incubating,4.0.0,2015-06-02 18:46:17,2021-08-23 05:53:13,"2273 days, 11:06:56"
org.apache.kylin:kylin,CVE-2021-31522,MODERATE,0.7.1-incubating,4.0.0,2015-06-02 18:46:17,2021-08-23 05:53:13,"2273 days, 11:06:56"
org.apache.kylin:kylin,CVE-2021-45457,HIGH,0.7.1-incubating,4.0.0,2015-06-02 18:46:17,2021-08-23 05:53:13,"2273 days, 11:06:56"
org.apache.kylin:kylin,CVE-2022-43396,HIGH,2.0.0,4.0.2,2017-04-26 15:57:54,2022-08-28 03:12:02,"1949 days, 11:14:08"
org.apache.kylin:kylin,CVE-2020-13937,MODERATE,0.7.1-incubating,4.0.0-alpha,2015-06-02 18:46:17,2020-09-07 03:02:47,"1923 days, 8:16:30"
org.apache.kylin:kylin,CVE-2021-45456,MODERATE,0.7.1-incubating,3.1.3,2015-06-02 18:46:17,2021-12-29 01:12:30,"2401 days, 6:26:13"
org.apache.kylin:kylin,CVE-2021-36774,MODERATE,0.7.1-incubating,3.1.2,2015-06-02 18:46:17,2021-04-18 15:20:14,"2146 days, 20:33:57"
org.apache.kylin:kylin,CVE-2021-27738,MODERATE,0.7.1-incubating,3.1.2,2015-06-02 18:46:17,2021-04-18 15:20:14,"2146 days, 20:33:57"
org.apache.pulsar:pulsar-proxy,CVE-2022-33683,MODERATE,1.19.0-incubating,2.10.0,2017-07-31 13:49:36,2022-03-25 18:08:32,"1698 days, 4:18:56"
org.apache.pulsar:pulsar-proxy,CVE-2022-33682,MODERATE,1.19.0-incubating,2.10.0,2017-07-31 13:49:36,2022-03-25 18:08:32,"1698 days, 4:18:56"
org.apache.pulsar:pulsar-proxy,CVE-2022-34321,HIGH,2.6.0,3.1.0,2020-06-09 23:56:35,2023-08-03 00:28:52,"1149 days, 0:32:17"
org.apache.sling:org.apache.sling.commons.messaging.mail,CVE-2021-44549,HIGH,1.0.0,1.0.0,2020-02-18 01:28:47,2020-02-18 01:28:47,0:00:00
org.apache.myfaces.shared:myfaces-shared-core,CVE-2010-2057,MODERATE,2.0.0,2.0.0,2006-04-17 09:11:54,2006-04-17 09:11:54,0:00:00
org.apache.livy:livy-server,CVE-2021-26544,MODERATE,0.7.0-incubating,0.7.0-incubating,2020-01-07 05:16:56,2020-01-07 05:16:56,0:00:00
org.apache.pulsar:pulsar-client,CVE-2022-33681,MODERATE,1.19.0-incubating,2.10.0,2017-07-31 13:47:44,2022-03-25 18:04:19,"1698 days, 4:16:35"
org.apache.parquet:parquet,CVE-2021-41561,HIGH,1.7.0,1.12.1,2015-05-15 10:48:52,2021-09-13 10:33:20,"2312 days, 23:44:28"
org.apache.spark:spark-parent_2.12,BIT-spark-2022-33891,HIGH,2.4.0,3.1.3,2018-10-29 00:56:40,2022-02-14 12:42:24,"1204 days, 11:45:44"
org.apache.spark:spark-parent_2.12,BIT-spark-2023-32007,HIGH,3.1.1,3.1.3,2021-02-21 20:03:01,2022-02-14 12:42:24,"357 days, 16:39:23"
org.apache.logging.log4j:log4j,CVE-2020-9488,LOW,2.0-alpha1,2.3.1,2012-07-29 12:11:41,2021-12-20 20:39:14,"3431 days, 8:27:33"
org.apache.logging.log4j:log4j,CVE-2017-5645,CRITICAL,2.0,2.3.2,2014-07-12 16:25:54,2021-12-28 17:25:03,"2726 days, 0:59:09"
org.apache.portals.pluto:pluto-container,CVE-2018-1306,HIGH,3.0.0,3.0.0,2017-01-07 21:26:14,2017-01-07 21:26:14,0:00:00
org.apache.karaf:karaf,CVE-2019-0191,MODERATE,2.0.0,3.0.10,2010-07-19 07:54:48,2020-01-05 21:15:03,"3457 days, 13:20:15"
org.apache.sshd:sshd-common,CVE-2024-41909,HIGH,2.1.0,2.11.0,2018-09-17 00:35:29,2023-10-12 05:50:41,"1851 days, 5:15:12"
org.apache.sshd:sshd-common,CVE-2023-35887,MODERATE,2.1.0,2.9.2,2018-09-17 00:35:29,2022-11-09 08:41:48,"1514 days, 8:06:19"
org.apache.sshd:sshd-common,CVE-2022-45047,CRITICAL,2.1.0,2.9.1,2018-09-17 00:35:29,2022-08-22 05:11:15,"1435 days, 4:35:46"
org.apache.spark:spark-core_2.10,CVE-2018-17190,CRITICAL,0.9.0-incubating,2.2.3,2014-01-23 22:19:23,2019-01-08 10:48:39,"1810 days, 12:29:16"
org.apache.spark:spark-core_2.10,CVE-2017-7678,MODERATE,0.9.0-incubating,2.1.3,2014-01-23 22:19:23,2018-06-26 11:24:52,"1614 days, 13:05:29"
org.apache.spark:spark-core_2.10,CVE-2018-1334,MODERATE,1.0.0,2.2.1,2014-05-26 07:00:20,2017-11-24 21:19:02,"1278 days, 14:18:42"
org.apache.spark:spark-core_2.10,CVE-2018-11770,MODERATE,1.0.0,2.2.2,2014-05-26 07:00:20,2018-06-27 12:23:24,"1493 days, 5:23:04"
org.apache.spark:spark-core_2.10,CVE-2017-12612,HIGH,0.9.0-incubating,2.1.1,2014-01-23 22:19:23,2017-04-25 17:41:25,"1187 days, 19:22:02"
org.apache.spark:spark-core_2.10,CVE-2018-8024,MODERATE,2.1.0,2.2.1,2016-12-15 23:02:55,2017-11-24 21:19:02,"343 days, 22:16:07"
org.apache.olingo:odata-server-core,CVE-2019-17554,MODERATE,4.0.0,4.6.0,2015-09-21 03:19:38,2019-05-04 22:55:16,"1321 days, 19:35:38"
org.apache.shenyu:shenyu-bootstrap,CVE-2022-26650,HIGH,2.4.0,2.4.2,2021-07-30 05:35:47,2022-01-18 02:04:10,"171 days, 20:28:23"
org.apache.nifi:nifi-parameter,CVE-2020-1928,MODERATE,1.10.0,1.10.0,2019-10-29 09:23:19,2019-10-29 09:23:19,0:00:00
org.apache.qpid:qpid-broker,CVE-2016-8741,HIGH,6.0.0,6.1.0,2015-12-03 05:13:30,2016-11-10 09:53:13,"343 days, 4:39:43"
org.apache.qpid:qpid-broker,CVE-2016-3094,MODERATE,0.14,6.0.2,2012-01-23 09:40:41,2016-04-13 03:42:11,"1541 days, 18:01:30"
org.apache.qpid:qpid-broker,CVE-2017-15702,CRITICAL,0.18,0.32,2012-08-26 15:16:53,2015-03-12 04:55:51,"927 days, 13:38:58"
org.apache.qpid:qpid-broker,CVE-2017-15701,HIGH,6.1.0,6.1.4,2016-11-10 09:53:13,2017-06-21 06:51:17,"222 days, 20:58:04"
org.apache.skywalking:oap-server,CVE-2020-13921,CRITICAL,6.0.0-alpha,8.0.1,2018-11-04 06:38:07,2020-06-18 05:19:09,"591 days, 22:41:02"
org.apache.sling:org.apache.sling.jcr.contentloader,CVE-2012-3353,HIGH,2.0.4-incubator,2.1.4,2009-05-13 13:39:14,2012-01-26 01:11:47,"987 days, 11:32:33"
org.apache.rocketmq:rocketmq-controller,CVE-2023-33246,CRITICAL,5.0.0,5.1.0,2022-09-18 19:35:34,2023-02-16 00:07:57,"150 days, 4:32:23"
org.apache.rave:rave-core,CVE-2013-1814,MODERATE,0.11,0.20,2012-04-30 19:00:49,2013-02-04 12:25:55,"279 days, 17:25:06"
org.apache.poi:poi,CVE-2014-9527,MODERATE,3.0-FINAL,3.11-beta3,2007-05-30 14:27:11,2014-11-18 05:13:29,"2728 days, 14:46:18"
org.apache.poi:poi,CVE-2019-12415,MODERATE,3.0-FINAL,4.1.0,2007-05-30 14:27:11,2019-04-05 16:11:17,"4328 days, 1:44:06"
org.apache.poi:poi,CVE-2014-3574,MODERATE,3.0-FINAL,3.11-beta1,2007-05-30 14:27:11,2014-08-04 02:56:15,"2622 days, 12:29:04"
org.apache.poi:poi,CVE-2017-5644,MODERATE,3.0-FINAL,3.15-beta2,2007-05-30 14:27:11,2016-06-25 13:18:19,"3313 days, 22:51:08"
org.apache.poi:poi,CVE-2017-12626,HIGH,3.0-FINAL,3.17-beta1,2007-05-30 14:27:11,2017-06-24 02:39:02,"3677 days, 12:11:51"
org.apache.poi:poi,CVE-2014-3529,MODERATE,3.0-FINAL,3.10-FINAL,2007-05-30 14:27:11,2014-02-09 03:48:48,"2446 days, 13:21:37"
org.apache.poi:poi,CVE-2012-0213,MODERATE,3.0-FINAL,3.9,2007-05-30 14:27:11,2012-12-06 07:15:41,"2016 days, 16:48:30"
org.apache.nifi:nifi-jms-bundle,CVE-2023-34212,MODERATE,1.8.0,1.21.0,2018-10-22 20:10:25,2023-04-03 15:40:28,"1623 days, 19:30:03"
org.apache.qpid:qpid-client,CVE-2012-4446,MODERATE,0.10,0.18,2011-04-20 13:27:46,2012-08-26 15:14:48,"494 days, 1:47:02"
org.apache.servicecomb:java-chassis,CVE-2020-17532,HIGH,1.0.0,2.1.3,2018-07-25 00:08:52,2020-11-26 23:50:57,"855 days, 23:42:05"
org.apache.poi:poi-examples,CVE-2016-5000,MODERATE,3.6,3.14-beta1,2009-12-15 00:20:37,2015-12-24 02:44:21,"2200 days, 2:23:44"
org.apache.kylin:kylin-spark-project,CVE-2022-24697,CRITICAL,4.0.0-alpha,4.0.1,2020-09-07 03:07:09,2021-12-29 02:40:17,"477 days, 23:33:08"
org.apache.qpid:qpid-jms-client,CVE-2016-4974,HIGH,0.1.0,0.9.0,2015-03-16 11:48:29,2016-04-07 09:43:18,"387 days, 21:54:49"
org.apache.shiro:shiro-root,CVE-2023-22602,HIGH,1.0.0-incubating,1.10.1,2010-05-21 12:42:01,2022-11-14 12:04:15,"4559 days, 23:22:14"
org.apache.shiro:shiro-root,CVE-2010-3863,MODERATE,1.0.0-incubating,1.0.0-incubating,2010-05-21 12:42:01,2010-05-21 12:42:01,0:00:00
org.apache.kerby:ldap-backend,CVE-2023-25613,CRITICAL,1.0.0-RC1,2.0.2,2015-09-10 06:03:29,2022-05-03 23:51:40,"2427 days, 17:48:11"
org.apache.nifi:nifi-cdc-mysql-bundle,CVE-2023-36542,HIGH,1.2.0,1.22.0,2017-05-05 18:20:03,2023-06-06 13:19:46,"2222 days, 18:59:43"
org.apache.pulsar:pulsar-functions-worker,CVE-2023-37579,MODERATE,2.0.0-rc1-incubating,2.9.5,2018-05-20 18:07:23,2023-04-06 05:25:40,"1781 days, 11:18:17"
org.apache.pulsar:pulsar-functions-worker,CVE-2024-27135,HIGH,2.4.0,3.2.0,2019-06-26 00:54:24,2024-01-27 05:42:57,"1676 days, 4:48:33"
org.apache.pulsar:pulsar-functions-worker,CVE-2024-27894,HIGH,2.4.0,3.2.0,2019-06-26 00:54:24,2024-01-27 05:42:57,"1676 days, 4:48:33"
org.apache.pulsar:pulsar-functions-worker,CVE-2024-27317,HIGH,2.4.0,3.2.0,2019-06-26 00:54:24,2024-01-27 05:42:57,"1676 days, 4:48:33"
org.apache.nifi:nifi-jolt-transform-json-ui,CVE-2023-49145,HIGH,0.7.0,1.23.2,2016-07-09 11:22:14,2023-08-21 12:33:00,"2599 days, 1:10:46"
org.apache.linkis:linkis-engineconn,CVE-2023-29215,CRITICAL,1.0.3,1.3.1,2022-01-20 00:22:29,2023-01-13 06:45:25,"358 days, 6:22:56"
org.apache.opennlp:opennlp-tools,CVE-2017-12620,CRITICAL,1.5.1-incubating,1.8.1,2011-05-06 10:11:35,2017-07-05 06:10:17,"2251 days, 19:58:42"
org.apache.pulsar:pulsar-websocket,CVE-2023-37544,HIGH,1.19.0-incubating,3.0.0,2017-07-31 13:48:36,2023-04-27 01:00:58,"2095 days, 11:12:22"
org.apache.solr:solr-solrj-streaming,BIT-solr-2023-50298,MODERATE,9.2.0,9.4.0,2023-03-24 08:47:07,2023-10-14 19:00:39,"204 days, 10:13:32"
org.apache.shiro:shiro-core,CVE-2022-32532,CRITICAL,1.0.0-incubating,1.9.0,2010-05-21 12:45:55,2022-03-16 04:58:37,"4316 days, 16:12:42"
org.apache.shiro:shiro-core,CVE-2022-40664,CRITICAL,1.0.0-incubating,1.9.1,2010-05-21 12:45:55,2022-06-23 12:10:16,"4415 days, 23:24:21"
org.apache.shiro:shiro-core,CVE-2021-41303,CRITICAL,1.0.0-incubating,1.7.1,2010-05-21 12:45:55,2021-01-27 12:56:06,"3904 days, 0:10:11"
org.apache.shiro:shiro-core,CVE-2020-13933,HIGH,1.0.0-incubating,1.5.3,2010-05-21 12:45:55,2020-04-26 12:27:14,"3627 days, 23:41:19"
org.apache.shiro:shiro-core,CVE-2023-46749,MODERATE,1.0.0-incubating,2.0.0-alpha-3,2010-05-21 12:45:55,2023-07-25 14:19:20,"4813 days, 1:33:25"
org.apache.shiro:shiro-core,CVE-2020-11989,CRITICAL,1.0.0-incubating,1.5.2,2010-05-21 12:45:55,2020-03-18 09:53:56,"3588 days, 21:08:01"
org.apache.shiro:shiro-core,CVE-2020-1957,CRITICAL,1.0.0-incubating,1.5.1,2010-05-21 12:45:55,2020-02-17 12:54:14,"3559 days, 0:08:19"
org.apache.shiro:shiro-core,CVE-2016-4437,CRITICAL,1.0.0-incubating,1.2.4,2010-05-21 12:45:55,2015-07-07 21:12:02,"1873 days, 8:26:07"
org.apache.shiro:shiro-core,CVE-2019-12422,HIGH,1.0.0-incubating,1.4.1,2010-05-21 12:45:55,2019-04-18 12:16:05,"3253 days, 23:30:10"
org.apache.linkis:linkis-engineplugin-spark,CVE-2024-39928,HIGH,1.0.3,1.5.0,2022-01-20 00:30:23,2023-12-19 18:53:19,"698 days, 18:22:56"
org.apache.sling:org.apache.sling.i18n,CVE-2023-25621,MODERATE,2.0.2,2.5.18,2010-10-12 02:26:26,2021-11-01 09:57:04,"4038 days, 7:30:38"
org.apache.shenyu:shenyu,CVE-2022-26650,HIGH,2.4.0,2.4.2,2021-07-30 05:20:13,2022-01-18 01:17:25,"171 days, 19:57:12"
org.apache.spark:spark-core_2.13,BIT-spark-2023-22946,CRITICAL,3.2.0,3.2.4,2021-10-06 08:42:34,2023-04-09 16:07:08,"550 days, 7:24:34"
org.apache.nifi:nifi-hbase_2-client-service,CVE-2023-36542,HIGH,1.9.0,1.22.0,2019-02-16 19:16:50,2023-06-06 13:28:00,"1570 days, 18:11:10"
org.apache.nifi:nifi-framework-core,CVE-2020-1942,HIGH,0.0.1-incubating,1.11.4,2015-01-22 22:59:03,2020-03-18 08:56:20,"1881 days, 9:57:17"
org.apache.solr:solr,CVE-2015-8796,MODERATE,3.1.0,4.10.4,2011-03-30 07:51:42,2015-03-03 00:14:59,"1433 days, 16:23:17"
org.apache.solr:solr,CVE-2014-3628,MODERATE,4.0.0,4.10.2,2012-10-11 01:18:12,2014-10-29 07:04:36,"748 days, 5:46:24"
org.apache.nifi:nifi-record-serialization-services,CVE-2023-36542,HIGH,1.2.0,1.22.0,2017-05-05 18:24:20,2023-06-06 14:18:46,"2222 days, 19:54:26"
org.apache.knox:gateway-service-knoxsso,CVE-2021-42357,MODERATE,0.6.0,1.6.0,2015-04-30 11:59:46,2021-11-04 02:06:47,"2379 days, 14:07:01"
org.apache.nifi.registry:nifi-registry-core,CVE-2022-33140,HIGH,0.7.0,1.16.2,2020-07-15 07:03:29,2022-05-22 19:52:42,"676 days, 12:49:13"
org.apache.nutch:nutch,CVE-2021-23901,CRITICAL,1.3,1.17,2011-06-04 11:17:42,2020-06-18 01:42:28,"3301 days, 14:24:46"
org.apache.portals.pluto:chatRoomDemo,CVE-2019-0186,MODERATE,3.0.0,3.0.1,2017-01-07 21:35:49,2018-06-15 13:45:02,"523 days, 16:09:13"
org.apache.openmeetings:openmeetings-db,CVE-2023-28936,MODERATE,3.1.2,7.0.0,2016-08-14 20:00:48,2023-02-06 22:46:59,"2367 days, 2:46:11"
org.apache.sshd:sshd-core,CVE-2023-35887,MODERATE,1.0.0,2.0.0,2015-08-19 06:53:51,2018-05-28 07:10:58,"1013 days, 0:17:07"
org.apache.sshd:sshd-core,CVE-2022-45047,CRITICAL,0.1.0,2.9.1,2009-06-17 09:04:01,2022-08-22 05:18:55,"4813 days, 20:14:54"
org.apache.sshd:sshd-core,CVE-2021-30129,HIGH,2.0.0,2.6.0,2018-05-28 07:10:58,2020-12-07 11:16:23,"924 days, 4:05:25"
org.apache.mina:mina-core,CVE-2021-41973,MODERATE,1.0.0,2.1.4,2006-10-01 19:40:51,2020-08-17 08:52:41,"5068 days, 13:11:50"
org.apache.mina:mina-core,CVE-2019-0231,HIGH,1.0.0,2.1.0,2006-10-01 19:40:51,2019-03-04 03:53:59,"4536 days, 8:13:08"
org.apache.oozie:oozie-core,CVE-2017-15712,MODERATE,4.1.0,4.3.1,2014-12-18 17:49:23,2018-02-13 07:39:35,"1152 days, 13:50:12"
org.apache.oozie:oozie-core,CVE-2018-11799,MODERATE,4.1.0,5.0.0,2014-12-18 17:49:23,2018-04-06 07:18:51,"1204 days, 13:29:28"
org.apache.storm:storm-kafka-client,CVE-2018-11779,CRITICAL,1.1.0,1.1.3,2017-03-21 10:18:42,2018-05-18 11:57:15,"423 days, 1:38:33"
org.apache.pinot:pinot,CVE-2022-23974,HIGH,0.1.0,0.9.3,2019-02-14 22:05:15,2021-12-23 23:35:45,"1043 days, 1:30:30"
org.apache.pinot:pinot,CVE-2022-26112,CRITICAL,0.1.0,0.10.0,2019-02-14 22:05:15,2022-03-18 16:21:48,"1127 days, 18:16:33"
org.apache.sshd:sshd-sftp,CVE-2023-35887,MODERATE,2.0.0,2.9.2,2018-05-28 07:17:54,2022-11-09 09:02:18,"1626 days, 1:44:24"
org.apache.myfaces.trinidad:trinidad,CVE-2016-5019,CRITICAL,1.0.1,2.1.1,2007-06-23 07:08:51,2016-04-27 20:03:20,"3231 days, 12:54:29"
org.apache.solr:solr-parent,CVE-2018-11802,MODERATE,1.3.0,6.6.6,2008-09-17 12:08:59,2019-04-01 02:36:57,"3847 days, 14:27:58"
org.apache.solr:solr-parent,BIT-solr-2020-13941,MODERATE,1.3.0,8.5.2,2008-09-17 12:08:59,2020-05-26 12:12:54,"4269 days, 0:03:55"
