Artifact,CVE_ID,Severity,Start Version,End Version,Start,End,Duration,API_ID,API_Aliases,API_Modified,API_Published,API_Severity
org.apache.tomcat.embed:tomcat-embed-core,CVE-2018-1304,MODERATE,7.0.0,8.0.50,2010-07-12 06:29:59,2018-02-07 12:27:18,"2767 days, 5:57:19",GHSA-6rxj-58jh-436r,CVE-2018-1304,2024-03-12T05:33:06.196997Z,2018-10-17T16:31:17Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2019-0199,HIGH,8.0.1,8.5.37,2014-01-29 15:23:16,2018-12-12 04:49:10,"1777 days, 13:25:54",GHSA-qcxh-w3j9-58qr,CVE-2019-0199,2024-03-16T05:16:48.960226Z,2020-06-15T18:51:09Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,CVE-2019-17563,HIGH,7.0.0,8.5.49,2010-07-12 06:29:59,2019-11-17 10:57:19,"3415 days, 4:27:20",GHSA-9xcj-c8cr-8c3c,CVE-2019-17563,2024-03-10T05:19:10.199468Z,2019-12-26T18:22:26Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,CVE-2018-8037,MODERATE,9.0.0.M9,8.5.31,2016-07-04 11:41:43,2018-04-27 13:34:23,"662 days, 1:52:40",GHSA-6v52-mj5r-7j2m,CVE-2018-8037,2024-03-11T05:32:05.311159Z,2018-10-17T16:33:02Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2019-0232,HIGH,7.0.0,8.5.39,2010-07-12 06:29:59,2019-03-14 04:44:18,"3166 days, 22:14:19",GHSA-8vmx-qmch-mpqg,CVE-2019-0232,2024-03-16T05:19:17.739703Z,2019-04-18T14:27:35Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,BIT-tomcat-2021-24122,MODERATE,7.0.0,8.5.59,2010-07-12 06:29:59,2020-10-06 10:30:15,"3739 days, 4:00:16",GHSA-2rvv-w9r2-rg7m,"BIT-tomcat-2021-24122, CVE-2021-24122",2024-03-11T16:46:40.808422Z,2021-05-13T22:30:02Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,BIT-tomcat-2020-1935,MODERATE,7.0.0,7.0.99,2010-07-12 06:29:59,2019-12-11 05:34:37,"3438 days, 23:04:38",GHSA-qxf4-chvg-4r8r,"BIT-tomcat-2020-1935, CVE-2020-1935",2024-03-14T05:17:09.684982Z,2020-02-28T01:10:48Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2019-0221,MODERATE,7.0.0,8.5.39,2010-07-12 06:29:59,2019-03-14 04:44:18,"3166 days, 22:14:19",GHSA-jjpq-gp5q-8q6w,CVE-2019-0221,2024-03-11T14:57:09.068862Z,2019-05-30T03:30:42Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2018-1336,HIGH,7.0.28,7.0.86,2012-06-15 01:51:15,2018-04-09 13:37:40,"2124 days, 11:46:25",GHSA-m59c-jpc8-m2x4,CVE-2018-1336,2024-03-12T05:33:41.550174Z,2018-10-17T16:32:18Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,CVE-2018-11784,MODERATE,7.0.23,8.5.33,2011-11-24 07:02:58,2018-08-12 01:32:03,"2452 days, 18:29:05",GHSA-5q99-f34m-67gc,CVE-2018-11784,2024-03-11T05:31:33.810503Z,2018-10-17T16:31:02Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2019-10072,HIGH,9.0.0.M1,9.0.19,2015-11-12 16:05:04,2019-04-12 07:35:11,"1246 days, 15:30:07",GHSA-q4hg-rmq2-52q9,CVE-2019-10072,2024-03-11T15:55:43.657670Z,2019-06-26T01:09:40Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,BIT-tomcat-2021-25329,HIGH,7.0.0,10.0.0,2010-07-12 06:29:59,2020-12-03 04:49:15,"3796 days, 22:19:16",GHSA-jgwr-3qm3-26f3,"BIT-tomcat-2021-25329, CVE-2021-25329",2024-03-08T05:18:06.945365Z,2021-03-19T20:11:13Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,CVE-2019-17569,MODERATE,9.0.29,7.0.99,2019-11-16 09:47:45,2019-12-11 05:34:37,"24 days, 19:46:52",GHSA-767j-jfh2-jvrc,CVE-2019-17569,2024-02-21T05:31:17.449525Z,2020-02-28T01:10:58Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2017-5648,CRITICAL,7.0.0,8.5.12,2010-07-12 06:29:59,2017-03-08 09:51:22,"2431 days, 3:21:23",GHSA-3vx3-xf6q-r5xp,CVE-2017-5648,2024-04-18T17:16:06.618052Z,2022-05-13T01:25:13Z,CRITICAL
org.apache.tomcat.embed:tomcat-embed-core,CVE-2014-0095,MODERATE,8.0.0-RC1,8.0.3,2013-08-01 13:31:11,2014-02-07 09:21:18,"189 days, 19:50:07",GHSA-wf5v-jhxj-q632,CVE-2014-0095,2024-02-22T16:49:15.848607Z,2022-05-17T00:24:30Z,MODERATE
org.apache.tomcat.embed:tomcat-embed-core,CVE-2017-5651,CRITICAL,9.0.0.M1,8.5.12,2015-11-12 16:05:04,2017-03-08 09:51:22,"481 days, 17:46:18",GHSA-9hg2-395j-83rm,CVE-2017-5651,2024-04-18T17:16:24.017955Z,2022-05-13T01:46:13Z,CRITICAL
org.apache.tomcat.embed:tomcat-embed-core,BIT-tomcat-2023-28709,HIGH,10.1.5,10.1.7,2023-01-09 12:23:20,2023-02-27 12:51:03,"49 days, 0:27:43",GHSA-cx6h-86xw-9x34,"BIT-tomcat-2023-28709, CVE-2023-28709",2024-04-24T19:31:03.102779Z,2023-07-06T21:14:59Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,BIT-tomcat-2023-34981,HIGH,11.0.0-M5,10.1.8,2023-04-12 16:17:52,2023-04-14 13:03:20,"1 day, 20:45:28",GHSA-mppv-79ch-vw6q,"BIT-tomcat-2023-34981, CVE-2023-34981",2024-04-24T19:44:03Z,2023-06-21T12:30:19Z,HIGH
org.apache.tomcat.embed:tomcat-embed-core,CVE-2017-12615,HIGH,7.0.0,7.0.78,2010-07-12 06:29:59,2017-05-10 08:18:38,"2494 days, 1:48:39",GHSA-pjfr-qf3p-3q25,CVE-2017-12615,2024-07-16T20:21:40.622627Z,2018-10-17T16:30:31Z,HIGH
org.apache.thrift:libthrift,CVE-2020-13949,HIGH,0.9.3,0.13.0,2015-10-11 19:19:34,2019-11-17 13:06:32,"1497 days, 17:46:58",GHSA-g2fg-mr77-6vrm,CVE-2020-13949,2024-03-15T05:31:48.921973Z,2021-03-12T21:33:55Z,HIGH
org.apache.thrift:libthrift,CVE-2019-0205,HIGH,0.6.1,0.9.3-1,2011-04-20 13:40:08,2019-02-19 12:11:45,"2861 days, 22:31:37",GHSA-rj7p-rfgp-852x,CVE-2019-0205,2024-03-10T05:16:21.459619Z,2022-05-24T17:00:01Z,HIGH
org.apache.thrift:libthrift,CVE-2018-1320,HIGH,0.6.1,0.11.0,2011-04-20 13:40:08,2018-01-15 12:50:48,"2461 days, 23:10:40",GHSA-wjxj-f8rg-99wx,CVE-2018-1320,2024-03-14T05:20:15.449375Z,2019-01-17T13:56:40Z,HIGH
org.apache.thrift:libthrift,CVE-2018-11798,MODERATE,0.9.2,0.9.3-1,2014-11-18 10:19:11,2019-02-19 12:11:45,"1554 days, 1:52:34",GHSA-vx85-mj8c-4qm6,CVE-2018-11798,2024-02-16T08:22:18.795904Z,2019-01-17T13:56:33Z,MODERATE
org.apache.streampark:streampark,CVE-2023-49898,CRITICAL,2.0.0,2.1.0,2023-02-13 20:41:08,2023-05-01 20:34:41,"76 days, 23:53:33",GHSA-qg44-xqwj-wc28,CVE-2023-49898,2024-02-16T08:19:49.746879Z,2023-12-15T15:30:27Z,CRITICAL
org.apache.streampark:streampark,CVE-2023-30867,MODERATE,2.0.0,2.1.0,2023-02-13 20:41:08,2023-05-01 20:34:41,"76 days, 23:53:33",GHSA-rrcg-jwr5-32g7,CVE-2023-30867,2024-02-16T08:23:24.287057Z,2023-12-15T15:30:27Z,MODERATE
org.apache.streampipes:streampipes-resource-management,CVE-2024-29868,CRITICAL,0.69.0,0.93.0,2022-03-04 06:22:59,2023-11-20 22:55:02,"626 days, 16:32:03",GHSA-cf3q-vg8w-mw84,CVE-2024-29868,2024-07-03T20:04:47.452614Z,2024-06-24T12:30:38Z,CRITICAL
org.apache.taglibs:taglibs-standard,CVE-2015-0254,HIGH,1.2.1,1.2.1,2013-11-13 18:47:48,2013-11-13 18:47:48,0:00:00,GHSA-6x4w-8w53-xrvv,CVE-2015-0254,2023-11-08T03:57:48.103924Z,2020-09-14T18:44:01Z,HIGH
org.bouncycastle:bcprov-jdk16,CVE-2023-33202,MODERATE,1.43,1.46,2009-06-10 20:22:18,2011-02-22 20:04:42,"621 days, 23:42:24",GHSA-wjxj-5m7g-mg7q,"CGA-q98p-rjg3-8jq7, CVE-2023-33202",2024-10-22T05:28:59.117892Z,2023-11-23T18:30:33Z,MODERATE
org.bouncycastle:bcprov-jdk16,CVE-2020-26939,MODERATE,1.43,1.46,2009-06-10 20:22:18,2011-02-22 20:04:42,"621 days, 23:42:24",GHSA-72m5-fvvv-55m6,CVE-2020-26939,2024-03-14T22:16:19.509843Z,2021-04-22T16:16:49Z,MODERATE
org.bouncycastle:bcprov-jdk16,CVE-2020-15522,MODERATE,1.43,1.46,2009-06-10 20:22:18,2011-02-22 20:04:42,"621 days, 23:42:24",GHSA-6xx3-rg99-gc3p,CVE-2020-15522,2024-02-17T05:52:01.093029Z,2021-08-13T15:22:31Z,MODERATE
org.bouncycastle:bcprov-debug-jdk18on,CVE-2023-33201,MODERATE,1.71,1.73,2022-04-05 18:22:53,2023-04-11 19:46:39,"371 days, 1:23:46",GHSA-hr8g-6v94-x4m9,"CGA-9v29-fwrv-3vmr, CVE-2023-33201",2024-10-22T05:28:49.779895Z,2023-07-05T03:30:23Z,MODERATE
org.apache.xmlgraphics:batik-svgrasterizer,CVE-2022-44729,HIGH,1.9,1.16,2017-04-12 06:46:33,2022-10-14 04:26:10,"2010 days, 21:39:37",GHSA-gq5f-xv48-2365,CVE-2022-44729,2024-02-16T08:13:23.832518Z,2023-08-22T21:30:26Z,HIGH
org.bedework.caleng:bw-calendar-engine,CVE-2018-1000836,CRITICAL,3.12.0,3.12.2,2018-04-08 20:28:33,2018-12-13 22:33:05,"249 days, 2:04:32",GHSA-xmvg-w4f9-99r7,CVE-2018-1000836,2024-02-17T05:36:31.664167Z,2018-12-20T22:02:51Z,CRITICAL
org.bouncycastle:bctls-jdk15to18,CVE-2024-30172,MODERATE,1.63,1.77,2019-09-10 21:29:39,2023-11-14 20:31:34,"1525 days, 23:01:55",GHSA-m44j-cfrm-g8qc,"CGA-96m8-9rvf-gh6w, CGA-jjwj-6v39-vh3f, CGA-qh5m-p3cq-84w2, CVE-2024-30172",2024-10-22T05:29:01.442957Z,2024-05-14T15:32:54Z,MODERATE
org.bouncycastle:bctls-jdk15to18,CVE-2024-29857,MODERATE,1.63,1.77,2019-09-10 21:29:39,2023-11-14 20:31:34,"1525 days, 23:01:55",GHSA-8xfc-gm6g-vgpv,"CGA-h49m-7vwx-446f, CGA-pmw5-3929-3rqr, CGA-x9cj-c42r-f4mr, CVE-2024-29857",2024-10-22T05:29:00.573614Z,2024-05-14T15:32:54Z,MODERATE
org.bouncycastle:bctls-jdk15to18,CVE-2024-30171,MODERATE,1.63,1.77,2019-09-10 21:29:39,2023-11-14 20:31:34,"1525 days, 23:01:55",GHSA-v435-xc8x-wvr9,"CGA-2f4h-fc34-cw83, CGA-5mrq-75x2-g8hj, CGA-9qv8-44xh-vf2p, CVE-2024-30171",2024-10-22T05:28:59.209889Z,2024-05-14T15:32:54Z,MODERATE
org.apache.tapestry:tapestry-core,CVE-2022-31781,HIGH,5.0.1,5.8.1,2007-02-02 12:37:46,2022-03-29 14:45:27,"5534 days, 2:07:41",GHSA-227g-7cvv-6ff3,CVE-2022-31781,2024-02-16T08:05:39.337411Z,2022-07-14T00:00:23Z,HIGH
org.apache.tapestry:tapestry-core,CVE-2014-1972,HIGH,5.0.1,5.3.5,2007-02-02 12:37:46,2012-08-21 10:17:26,"2026 days, 21:39:40",GHSA-c438-8cvq-pxxx,CVE-2014-1972,2024-02-22T05:52:43.844898Z,2022-05-13T01:26:11Z,HIGH
org.apache.tapestry:tapestry-core,CVE-2021-30638,HIGH,5.4.0,5.6.3,2015-12-15 07:57:05,2021-03-09 09:45:04,"1911 days, 1:47:59",GHSA-ghm8-mmx7-xvg2,CVE-2021-30638,2024-02-16T08:16:05.945416Z,2022-03-18T17:53:58Z,HIGH
org.apache.tapestry:tapestry-core,CVE-2019-0207,HIGH,5.4.0,5.4.4,2015-12-15 07:57:05,2018-12-08 06:46:06,"1088 days, 22:49:01",GHSA-89r3-rcpj-h7w6,CVE-2019-0207,2023-11-08T04:00:31.355832Z,2019-11-18T17:19:03Z,HIGH
org.apache.tapestry:tapestry-core,CVE-2020-13953,MODERATE,5.4.0,5.5.0,2015-12-15 07:57:05,2020-03-08 19:04:40,"1545 days, 11:07:35",GHSA-w9mp-p2wp-2xf7,CVE-2020-13953,2023-11-08T04:02:24.140577Z,2022-02-10T20:35:42Z,MODERATE
org.apache.tapestry:tapestry-core,CVE-2019-10071,CRITICAL,5.4.0,5.4.4,2015-12-15 07:57:05,2018-12-08 06:46:06,"1088 days, 22:49:01",GHSA-fgmr-vx7c-5wj6,CVE-2019-10071,2023-11-08T04:00:39.495402Z,2019-09-26T21:30:34Z,CRITICAL
org.apache.tapestry:tapestry-core,CVE-2021-27850,CRITICAL,5.4.0,5.7.0,2015-12-15 07:57:05,2021-02-14 12:53:46,"1888 days, 4:56:41",GHSA-mj8x-cpr8-x39h,CVE-2021-27850,2024-02-17T05:36:11.104973Z,2021-06-16T17:33:19Z,CRITICAL
org.apache.tapestry:tapestry-core,CVE-2019-0195,CRITICAL,5.4.0,5.4.4,2015-12-15 07:57:05,2018-12-08 06:46:06,"1088 days, 22:49:01",GHSA-6mwh-fw4p-75fj,CVE-2019-0195,2023-11-08T04:00:30.919220Z,2022-05-24T22:00:35Z,CRITICAL
org.apache.taglibs:taglibs-standard-impl,CVE-2015-0254,HIGH,1.2.1,1.2.1,2013-11-13 18:48:08,2013-11-13 18:48:08,0:00:00,GHSA-6x4w-8w53-xrvv,CVE-2015-0254,2023-11-08T03:57:48.103924Z,2020-09-14T18:44:01Z,HIGH
org.bouncycastle:bcprov-ext-jdk16,CVE-2023-33202,MODERATE,1.45,1.46,2010-01-10 20:39:25,2011-02-22 20:06:31,"407 days, 23:27:06",GHSA-wjxj-5m7g-mg7q,"CGA-q98p-rjg3-8jq7, CVE-2023-33202",2024-10-22T05:28:59.117892Z,2023-11-23T18:30:33Z,MODERATE
org.bouncycastle:bcprov-ext-jdk16,CVE-2020-26939,MODERATE,1.45,1.46,2010-01-10 20:39:25,2011-02-22 20:06:31,"407 days, 23:27:06",GHSA-72m5-fvvv-55m6,CVE-2020-26939,2024-03-14T22:16:19.509843Z,2021-04-22T16:16:49Z,MODERATE
org.bouncycastle:bcprov-ext-jdk16,CVE-2020-15522,MODERATE,1.45,1.46,2010-01-10 20:39:25,2011-02-22 20:06:31,"407 days, 23:27:06",GHSA-6xx3-rg99-gc3p,CVE-2020-15522,2024-02-17T05:52:01.093029Z,2021-08-13T15:22:31Z,MODERATE
org.apache.zeppelin:zeppelin,CVE-2018-1328,MODERATE,0.5.0-incubating,0.7.3,2015-07-11 07:55:03,2017-09-18 09:27:39,"800 days, 1:32:36",GHSA-r2v5-5vcr-h3vq,CVE-2018-1328,2023-11-08T03:59:53.255873Z,2019-04-24T16:07:36Z,MODERATE
org.apache.zeppelin:zeppelin,CVE-2018-1317,HIGH,0.5.0-incubating,0.7.3,2015-07-11 07:55:03,2017-09-18 09:27:39,"800 days, 1:32:36",GHSA-9x2h-hvg6-4r5p,CVE-2018-1317,2023-11-08T03:59:52.831613Z,2019-04-24T16:06:52Z,HIGH
org.apache.zeppelin:zeppelin,CVE-2021-28655,MODERATE,0.5.0-incubating,0.9.0,2015-07-11 07:55:03,2020-12-19 23:11:27,"1988 days, 15:16:24",GHSA-gm67-h5wr-w3cv,CVE-2021-28655,2024-02-16T08:14:41.034081Z,2023-07-06T19:24:05Z,MODERATE
org.apache.zeppelin:zeppelin,CVE-2017-12619,HIGH,0.5.0-incubating,0.7.2,2015-07-11 07:55:03,2017-06-08 23:49:00,"698 days, 15:53:57",GHSA-c538-924g-99q4,CVE-2017-12619,2023-11-08T03:58:53.247281Z,2019-04-24T16:06:59Z,HIGH
org.apache.zeppelin:zeppelin,CVE-2020-13929,HIGH,0.5.0-incubating,0.9.0,2015-07-11 07:55:03,2020-12-19 23:11:27,"1988 days, 15:16:24",GHSA-87p2-cvhq-q4mv,CVE-2020-13929,2024-02-16T08:20:33.718960Z,2021-09-07T22:56:56Z,HIGH
org.apache.zeppelin:zeppelin,CVE-2019-10095,CRITICAL,0.5.0-incubating,0.9.0,2015-07-11 07:55:03,2020-12-19 23:11:27,"1988 days, 15:16:24",GHSA-4qw8-pgpr-p9mq,CVE-2019-10095,2024-02-16T08:17:18.815800Z,2021-09-07T22:56:43Z,CRITICAL
org.apache.zeppelin:zeppelin,CVE-2021-27578,MODERATE,0.5.0-incubating,0.8.2,2015-07-11 07:55:03,2019-09-25 21:23:12,"1537 days, 13:28:09",GHSA-mf7q-gw5f-q8jj,CVE-2021-27578,2024-02-16T08:08:39.299528Z,2021-09-07T22:55:56Z,MODERATE
org.apache.zeppelin:zeppelin,CVE-2022-46870,MODERATE,0.5.0-incubating,0.8.1,2015-07-11 07:55:03,2019-01-16 19:13:03,"1285 days, 11:18:00",GHSA-9p8j-hrgf-jc2g,CVE-2022-46870,2023-11-08T04:10:58.147637Z,2022-12-20T21:30:19Z,MODERATE
org.apache.wicket:wicket,CVE-2024-27439,MODERATE,9.1.0,9.16.0,2020-10-07 10:27:55,2023-11-23 06:40:56,"1141 days, 20:13:01",GHSA-8vvp-525h-cxf9,CVE-2024-27439,2024-05-02T19:04:32.070930Z,2024-03-19T12:30:40Z,MODERATE
org.apache.xmlrpc:xmlrpc-common,CVE-2016-5004,MODERATE,3.0b1,3.1.3,2006-06-24 12:46:17,2010-02-06 08:12:24,"1322 days, 19:26:07",GHSA-r2pg-w96p-pcpj,CVE-2016-5004,2024-02-16T08:17:57.490231Z,2022-05-17T02:40:59Z,MODERATE
org.apache.uima:uimafit-core,CVE-2017-15691,MODERATE,2.0.0,2.3.0,2013-08-25 04:50:25,2017-03-19 03:13:41,"1301 days, 22:23:16",GHSA-wp2f-hrg2-3r5m,CVE-2017-15691,2023-11-08T03:58:57.632634Z,2022-05-14T00:58:02Z,MODERATE
org.boofcv:boofcv-core,CVE-2023-39010,CRITICAL,0.27,0.43,2017-08-16 17:51:14,2023-05-15 21:15:49,"2098 days, 3:24:35",GHSA-99p5-qpqx-mhwc,CVE-2023-39010,2024-02-16T08:24:23.990583Z,2023-07-28T15:30:23Z,CRITICAL
org.bouncycastle:bcprov-ext-jdk14,CVE-2023-33201,MODERATE,1.49,1.73,2013-05-31 22:46:02,2023-04-11 21:06:25,"3601 days, 22:20:23",GHSA-hr8g-6v94-x4m9,"CGA-9v29-fwrv-3vmr, CVE-2023-33201",2024-10-22T05:28:49.779895Z,2023-07-05T03:30:23Z,MODERATE
org.apache.velocity:velocity,CVE-2020-13936,HIGH,1.5,1.7,2007-03-07 15:38:38,2010-11-29 11:28:14,"1362 days, 19:49:36",GHSA-59j4-wjwp-mw9m,CVE-2020-13936,2024-03-15T05:20:53.420286Z,2022-01-06T20:32:36Z,HIGH
org.apereo.cas:cas-server-webapp,CVE-2020-27178,HIGH,5.3.0,6.2.3,2018-06-28 22:54:03,2020-09-25 04:26:14,"819 days, 5:32:11",GHSA-q39c-5vh5-vw2p,CVE-2020-27178,2024-02-17T05:34:53.535717Z,2021-08-02T16:47:10Z,HIGH
org.bouncycastle:bctls-jdk14,CVE-2024-30172,MODERATE,1.61,1.77,2019-02-15 15:09:58,2023-11-14 20:32:22,"1733 days, 5:22:24",GHSA-m44j-cfrm-g8qc,"CGA-96m8-9rvf-gh6w, CGA-jjwj-6v39-vh3f, CGA-qh5m-p3cq-84w2, CVE-2024-30172",2024-10-22T05:29:01.442957Z,2024-05-14T15:32:54Z,MODERATE
org.bouncycastle:bctls-jdk14,CVE-2024-29857,MODERATE,1.61,1.77,2019-02-15 15:09:58,2023-11-14 20:32:22,"1733 days, 5:22:24",GHSA-8xfc-gm6g-vgpv,"CGA-h49m-7vwx-446f, CGA-pmw5-3929-3rqr, CGA-x9cj-c42r-f4mr, CVE-2024-29857",2024-10-22T05:29:00.573614Z,2024-05-14T15:32:54Z,MODERATE
org.bouncycastle:bctls-jdk14,CVE-2024-30171,MODERATE,1.61,1.77,2019-02-15 15:09:58,2023-11-14 20:32:22,"1733 days, 5:22:24",GHSA-v435-xc8x-wvr9,"CGA-2f4h-fc34-cw83, CGA-5mrq-75x2-g8hj, CGA-9qv8-44xh-vf2p, CVE-2024-30171",2024-10-22T05:28:59.209889Z,2024-05-14T15:32:54Z,MODERATE
org.apache.tika:tika,CVE-2022-25169,MODERATE,0.2,1.28.1,2008-12-09 14:15:21,2022-02-08 10:06:52,"4808 days, 19:51:31",GHSA-7qcq-xp2f-56f6,CVE-2022-25169,2024-02-17T05:37:14.011260Z,2022-05-17T00:00:36Z,MODERATE
org.apache.tika:tika,CVE-2022-33879,LOW,0.2,1.28.3,2008-12-09 14:15:21,2022-05-23 06:58:50,"4912 days, 16:43:29",GHSA-6q8v-2hvm-fx37,CVE-2022-33879,2024-02-21T05:40:42.095139Z,2022-06-28T00:00:41Z,LOW
org.apache.tika:tika,CVE-2022-30126,MODERATE,1.17,1.28.1,2017-12-08 15:58:15,2022-02-08 10:06:52,"1522 days, 18:08:37",GHSA-rpjm-422r-95mh,CVE-2022-30126,2024-02-16T08:23:23.019333Z,2022-05-17T00:00:37Z,MODERATE
org.apache.tika:tika,CVE-2020-1950,MODERATE,1.6,1.23,2014-08-31 21:19:33,2019-12-02 19:08:44,"1918 days, 21:49:11",GHSA-3h29-52vh-pqgr,CVE-2020-1950,2024-02-21T05:32:50.773772Z,2021-05-07T15:53:48Z,MODERATE
org.apache.tika:tika,CVE-2021-28657,MODERATE,0.2,1.25,2008-12-09 14:15:21,2020-11-25 04:13:35,"4368 days, 13:58:14",GHSA-567x-m4wm-87v8,CVE-2021-28657,2024-02-17T05:34:30.132120Z,2021-05-10T15:23:25Z,MODERATE
org.apache.tika:tika,CVE-2020-1951,MODERATE,1.6,1.23,2014-08-31 21:19:33,2019-12-02 19:08:44,"1918 days, 21:49:11",GHSA-3264-3fm9-fg44,CVE-2020-1951,2024-02-21T05:43:26.088828Z,2021-05-07T15:54:00Z,MODERATE
org.apache.tika:tika,CVE-2020-9489,MODERATE,0.2,1.24,2008-12-09 14:15:21,2020-03-11 11:27:43,"4109 days, 21:12:22",GHSA-4pv3-63jw-4jw2,CVE-2020-9489,2023-11-08T04:04:21.051392Z,2021-05-07T15:53:40Z,MODERATE
org.apache.tika:tika-server,CVE-2015-3271,MODERATE,1.2,1.9,2012-07-10 12:14:04,2015-06-06 18:24:13,"1061 days, 6:10:09",GHSA-ccjp-w723-2jf2,CVE-2015-3271,2024-02-16T08:02:13.953023Z,2018-10-17T15:44:10Z,MODERATE
org.apache.tomcat:tomcat-jasper,CVE-2016-5018,CRITICAL,7.0.0,8.5.4,2010-07-12 06:17:55,2016-07-06 02:14:27,"2185 days, 19:56:32",GHSA-4v3g-g84w-hv7r,CVE-2016-5018,2024-04-18T17:16:03.869883Z,2022-05-13T01:02:15Z,CRITICAL
org.apereo.cas:cas-server-core-services-authentication,CVE-2019-10754,HIGH,5.2.0-RC2,v6.4.0-RC6,2017-08-07 06:33:40,2021-07-16 01:25:43,"1438 days, 18:52:03",GHSA-g24w-373r-5pxg,"CVE-2019-10754, SNYK-JAVA-ORGAPEREOCAS-467402, SNYK-JAVA-ORGAPEREOCAS-467404, SNYK-JAVA-ORGAPEREOCAS-467406, SNYK-JAVA-ORGAPEREOCAS-468868, SNYK-JAVA-ORGAPEREOCAS-468869",2023-11-08T04:00:55.078712Z,2022-05-24T16:56:41Z,HIGH
org.apache.syncope.client.idrepo:syncope-client-idrepo-common-ui,CVE-2024-38503,MODERATE,3.0.0-M0,3.0.7,2022-08-05 05:08:10,2024-05-20 00:01:15,"653 days, 18:53:05",GHSA-8pxv-x6jq-5vw9,CVE-2024-38503,2024-09-11T12:48:45.680442Z,2024-07-22T12:30:37Z,MODERATE
org.bouncycastle:bc-fips,CVE-2024-29857,MODERATE,1.0.0,1.0.2.4,2019-07-09 17:06:34,2023-09-27 21:33:32,"1541 days, 4:26:58",GHSA-8xfc-gm6g-vgpv,"CGA-h49m-7vwx-446f, CGA-pmw5-3929-3rqr, CGA-x9cj-c42r-f4mr, CVE-2024-29857",2024-10-22T05:29:00.573614Z,2024-05-14T15:32:54Z,MODERATE
org.bouncycastle:bc-fips,CVE-2022-45146,MODERATE,1.0.0,1.0.2.3,2019-07-09 17:06:34,2022-02-08 18:27:09,"945 days, 1:20:35",GHSA-68m8-v89j-7j2p,CVE-2022-45146,2024-02-16T08:00:29.297329Z,2022-11-21T12:30:17Z,MODERATE
org.bouncycastle:bc-fips,CVE-2020-15522,MODERATE,1.0.0,1.0.2,2019-07-09 17:06:34,2020-02-24 10:46:53,"229 days, 17:40:19",GHSA-6xx3-rg99-gc3p,CVE-2020-15522,2024-02-17T05:52:01.093029Z,2021-08-13T15:22:31Z,MODERATE
org.bouncycastle:bc-fips,CVE-2020-26939,MODERATE,1.0.0,1.0.1,2019-07-09 17:06:34,2019-07-09 17:44:51,0:38:17,GHSA-72m5-fvvv-55m6,CVE-2020-26939,2024-03-14T22:16:19.509843Z,2021-04-22T16:16:49Z,MODERATE
org.apache.ws.security:wss4j,CVE-2011-2487,MODERATE,1.5.2,1.6.4,2007-05-26 01:51:05,2011-12-06 02:19:27,"1655 days, 0:28:22",GHSA-4qqf-hmv6-r6wh,CVE-2011-2487,2024-03-13T05:33:29.394572Z,2022-04-22T00:24:28Z,MODERATE
org.apache.ws.security:wss4j,CVE-2015-0226,HIGH,1.5.2,1.6.16,2007-05-26 01:51:05,2014-07-02 09:38:31,"2594 days, 7:47:26",GHSA-vjwc-5hfh-2vv5,CVE-2015-0226,2024-02-16T08:24:22.064719Z,2022-05-14T00:55:57Z,HIGH
org.apache.ws.security:wss4j,CVE-2014-3623,MODERATE,1.5.2,1.6.16,2007-05-26 01:51:05,2014-07-02 09:38:31,"2594 days, 7:47:26",GHSA-99v3-9x35-c5vf,CVE-2014-3623,2023-11-08T03:57:39.755844Z,2022-05-13T01:09:20Z,MODERATE
org.apache.ws.security:wss4j,CVE-2015-0227,MODERATE,1.5.2,1.6.16,2007-05-26 01:51:05,2014-07-02 09:38:31,"2594 days, 7:47:26",GHSA-6r5v-hp32-fjqw,CVE-2015-0227,2023-11-08T03:57:47.983853Z,2022-05-14T02:57:28Z,MODERATE
org.apache.wicket:wicket-util,CVE-2024-36522,HIGH,8.0.0,9.17.0,2018-05-16 12:31:26,2024-03-13 14:20:08,"2128 days, 1:48:42",GHSA-hhwc-gh8h-9rrp,CVE-2024-36522,2024-07-18T15:31:05.352224Z,2024-07-12T15:31:26Z,HIGH
org.apache.syncope.client:syncope-client-enduser,CVE-2019-17557,LOW,2.0.0-M1,2.0.14,2015-12-23 00:05:15,2019-09-12 01:25:35,"1359 days, 1:20:20",GHSA-6qj8-c27w-rp33,CVE-2019-17557,2023-11-08T04:01:24.189008Z,2022-01-06T19:38:07Z,LOW
