artifact,scm_url,github_url,github_api_url,github_owner,github_repo,invalidGithubUrl,nonGithubLinkFound,scmLinkNotFound,pomNotFound,invalidArtifactFormat
nz.ac.waikato.cms.weka:largeScaleKernelLearning,https://svn.cms.waikato.ac.nz/svn/weka/tags/largeScaleKernelLearning-1.0.1,,,,,,True,,,
net.sourceforge.openutils:openutils-mgnlrepoutils,scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlrepoutils-5.0.10,,,,,,True,,,
net.sf.sit:sit,http://sit.svn.sf.net/viewvc/sit/tags/sit/sit-0.1,,,,,,True,,,
net.sourceforge.pldoc:pldoc-pmd-plugin,https://sourceforge.net/p/pldoc/code/HEAD/tree/pldoc-pmd-plugin/tags/pldoc-pmd-plugin-3.2.6,,,,,,True,,,
net.sf.okapi.linguistic:build-okapi-linguistic-tools-superpom,https://bitbucket.org/okapiframework/okapi-linguistic-tools/src,,,,,,True,,,
net.stickycode.component:sticky-component-cxf-guice3,scm:svn:http://source.stickycode.net/tags/net.stickycode.component/sticky-component-cxf-guice3-1.5,,,,,,True,,,
net.stickycode.scheduled:sticky-scheduled-spring30,scm:svn:http://source.stickycode.net/tags/net.stickycode.scheduled/sticky-scheduled-spring30-2.3,,,,,,True,,,
net.sourceforge.dribble:dribble,git://git.code.sf.net/p/dribble/code,,,,,,True,,,
net.sf.jmgf:jmgf,git://git.code.sf.net/p/jmgf/code,,,,,,True,,,
net.slozzer:babel-cats_sjs1_2.13,https://gitlab-ci-token@gitlab.com/slozzer/babel,,,,,,True,,,
nz.ac.waikato.cms.weka:leastMedSquared,https://svn.scms.waikato.ac.nz/svn/weka/tags/leastMedSquared-1.0.2,,,,,,True,,,
net.vectorpublish:Vector-Publish,http://www.vectorpublish.net/svn/Vectorpublish/tags/Vector-Publish-0.9.27,,,,,,True,,,
network.particle:connect-solana-adapter,https://particle.network/,,,,,,True,,,
nl.esi.metis:EsiAisParser,https://sourceforge.net/p/esiaisparser/code/,,,,,,True,,,
net.sf.squirrel-sql.plugins:favs,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.stickycode:sticky-testutils,scm:svn:http://source.stickycode.net/tags/net.stickycode/sticky-testutils-2.2,,,,,,True,,,
net.sf.itcb.extension.jaxb:itcb-jaxb-plugin,http://itcb.svn.sourceforge.net/viewvc/itcb/plugins/itcb-jaxb-plugin/tags/itcb-jaxb-plugin-0.1.1,,,,,,True,,,
net.sf.sevenzipjbinding:sevenzipjbinding-linux-armv71,https://git.code.sf.net/p/sevenzipjbind/code,,,,,,True,,,
net.sf.andromedaioc:andromeda-ioc,scm:git:https://git.code.sf.net/p/andromedaioc/code,,,,,,True,,,
nz.ac.waikato.cms.weka:nifiLoader,https://svn.cms.waikato.ac.nz/svn/weka/tags/nifiLoader-1.0.1,,,,,,True,,,
nz.ac.waikato.cms.weka:classificationViaClustering,https://svn.cms.waikato.ac.nz/svn/weka/tags/classificationViaClustering-1.0.7,,,,,,True,,,
network.particle:connect-phantom-adapter,https://particle.network/,,,,,,True,,,
nz.ac.waikato.cms.weka:thresholdSelector,https://svn.cms.waikato.ac.nz/svn/weka/tags/thresholdSelector-1.0.3,,,,,,True,,,
net.sf.sociaal:eventbus,http://jmonkeyengine.org/,,,,,,True,,,
net.sourceforge.argo:export,https://svn.code.sf.net/p/argo/code/tags/5.11,,,,,,True,,,
no.tornado:modular-app-archetype,https://opensource.subversion.no/modular-app-archetype/trunk,,,,,,True,,,
nz.ac.waikato.cms.weka:oneClassClassifier,https://svn.cms.waikato.ac.nz/svn/weka/tags/oneClassClassifier-1.0.4,,,,,,True,,,
net.sf.aguacate.filter:aguacate-filter-security-service,https://sourceforge.net/p/aguacate/filter/security-service/,,,,,,True,,,
nz.ac.waikato.cms.weka:linearForwardSelection,https://svn.scms.waikato.ac.nz/svn/weka/tags/linearForwardSelection-1.0.2,,,,,,True,,,
net.sourceforge.openutils:openutils-tags-spring,http://openutils.svn.sourceforge.net/viewcvs.cgi/openutils/tags/openutils-tags-spring-0.4,,,,,,True,,,
net.sourceforge.jadex:jadex-parent,http://jadex.svn.sourceforge.net/viewvc/jadex/,,,,,,True,,,
net.sf.aguacate.filter:aguacate-filter,https://sourceforge.net/p/aguacate/git/,,,,,,True,,,
net.sf.squirrel-sql:fw,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.sf.sparql-query-bm:cmd,https://sourceforge.net/p/sparql-query-bm/git/,,,,,,True,,,
nz.co.objectivity.tiles:halbuilder-release-tile,http://www.gotohal.net,,,,,,True,,,
net.sourceforge.openutils:openutils-mgnlmobile,http://openutils.svn.sourceforge.net/viewcvs.cgi/openutils/tags/openutils-mgnlmobile-1.0.0,,,,,,True,,,
net.sf.ingenias:httptransportjade,http://jade.tilab.com,,,,,,True,,,
net.sf.squirrel-sql.thirdparty-non-maven:ostermiller-syntax,http://ostermiller.org/syntax/download.html,,,,,,True,,,
net.sf.sociaal:freetts,http://jmonkeyengine.org/,,,,,,True,,,
net.sf.squirrel-sql.plugins:smarttools,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.sf.squirrel-sql.thirdpary-non-maven:org-netbeans-modules-editor-util,http://www.netbeans.org/community/releases/40/,,,,,,True,,,
net.sourceforge.muleapps:muleapps,scm:svn:http://svn.code.sf.net/p/muleapps/code/tags/muleapps-2,,,,,,True,,,
net.sf.squirrel-sql:installer,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.sf.aguacate:aguacate-util,https://sourceforge.net/p/aguacate/util/,,,,,,True,,,
net.sf.mvc-prototype:mvc-prototype,git://mvc-prototype.git.sourceforge.net/gitroot/mvc-prototype/mvc-prototype,,,,,,True,,,
net.sf.jsci:lpsolve,http://sourceforge.net/projects/jsci/files/JSci/LPSolve/LPSolve.zip/download,,,,,,True,,,
net.sf.testium:selenium-plugin,ssh://testium.git.sourceforge.net/gitroot/testium/SeleniumPlugin,,,,,,True,,,
net.sf.squirrel-sql.thirdparty-non-maven:treetable,http://java.sun.com/products/jfc/tsc/articles/treetable1/downloads/sources.zip,,,,,,True,,,
net.sourceforge.web-harvest:webharvest,http://web-harvest.svn.sourceforge.net/,,,,,,True,,,
nz.co.objectivity.tiles:central-release-tile,git@bitbucket.org:objectivityconz/${project.artifactId}.git,,,,,,True,,,
net.sf.jsonunicode:jsonunicode,http://sourceforge.net/p/jsonunicode/code/,,,,,,True,,,
net.sourceforge.cobertura.poms:cobertura-parent,${reactor.url.remote.prefix}/${reactor.name},,,,,,True,,,
net.sourceforge.basher:basher-framework,http://fisheye3.atlassian.com/browse/basher/basher-framework/tags/basher-framework-1.0.13,,,,,,True,,,
net.stickycode.parent:sticky-jar,scm:svn:http://source.stickycode.net/tags/net.stickycode.parent/sticky-jar-1.24,,,,,,True,,,
net.smartam.leeloo:oauth2-httpclient4,http://bitbucket.org/smartproject/oauth-2.0,,,,,,True,,,
net.sf.jexample:jexample,http://jexample.svn.sourceforge.net/viewvc/jexample/,,,,,,True,,,
net.smartam.leeloo:oauth2-parent,http://bitbucket.org/smartproject/oauth-2.0,,,,,,True,,,
no.nav.common:batch,http://stash.devillo.no/scm/common/batch.git,,,,,,True,,,
nl.cloudfarming.client:agrosense,https://hg.java.net/hg/agrosense~core,,,,,,True,,,
nz.ac.waikato.cms.weka:metaCost,https://svn.cms.waikato.ac.nz/svn/weka/tags/metaCost-1.0.3,,,,,,True,,,
net.sf.treeds4j:treeds4j,https://svn.code.sf.net/p/treeds4j/code/trunk/treeds4j,,,,,,True,,,
net.sf.jali:jali,https://sourceforge.net/p/jali/code/ci/master/tree/,,,,,,True,,,
nz.salect.objJSON:objjson-js,https://bitbucket.org/objdict/objjson,,,,,,True,,,
net.sf.sprtool:sprtool-cloud-stream-binder-postgres,https://git.code.sf.net/p/sprtool/code,,,,,,True,,,
net.stickycode.tile:sticky-tile-contributors,${git.url},,,,,,True,,,
net.sourceforge.ota-tools:ota-tools-parent,https://doncorley@git.code.sf.net/p/ota-tools/code,,,,,,True,,,
net.sf.uctool:uctool-maven-plugin,scm:svn:https://svn.code.sf.net/p/uctool/svn/tags/uctool-maven-plugin/uctool-maven-plugin-3.0.0,,,,,,True,,,
net.sourceforge.floggy:floggy-persistence-framework-impl,http://floggy.svn.sourceforge.net/viewvc/floggy/tags/floggy-1.4.0/floggy-persistence-framework-impl,,,,,,True,,,
net.slozzer:babel-cats_2.13,https://gitlab-ci-token@gitlab.com/slozzer/babel,,,,,,True,,,
net.sf.ennahdi.automatic-report-generator:csv-generator,https://svn.code.sf.net/p/automatic-report-generator/code/trunk/csv-generator,,,,,,True,,,
net.sf.automatic-report-generator:birt-generator,https://svn.code.sf.net/p/automatic-report-generator/code/trunk/birt-generator,,,,,,True,,,
net.sf.scuba:scuba-sc-android,https://sourceforge.net/projects/scuba/,,,,,,True,,,
net.sourceforge.pagesdialect:pagesdialect-core,https://svn.code.sf.net/p/pagesdialect/code/tags/pagesdialect-core-2.1.6,,,,,,True,,,
online.shuita.gitee:apidoc-generator,https://gitee.com/whan0216/apidoc-generator,,,,,,True,,,
net.sf.aguacate.swagger:aguacate-swagger,https://sourceforge.net/p/aguacate/web-swagger/,,,,,,True,,,
net.sf.squirrel-sql.cli:dbcopy-cli,http://squirrel-sql.svn.sourceforge.net/viewvc/squirrel-sql/tags/dbcopy-cli-1.0.2,,,,,,True,,,
online.terraml.algorithm:terraml-algorithm,https://bitbucket.org/terrayazilim/terraml-algorithm,,,,,,True,,,
net.sf.sociaal:jME3-plugins,http://jmonkeyengine.org/,,,,,,True,,,
net.sourceforge.nrl:nrlparser,http://nrl.git.sourceforge.net/git/gitweb-index.cgi,,,,,,True,,,
nz.ac.waikato.cms.weka:DilcaDistance,https://svn.cms.waikato.ac.nz/svn/weka/tags/DilcaDistance-1.0.1,,,,,,True,,,
net.sourceforge.kivu4j.utils:utils,scm:svn:http://svn.code.sf.net/p/kivu4j/code-0/tags/utils-2,,,,,,True,,,
net.sf.aguacate.security.service.jwt:security-service-jwt-jwks,https://sourceforge.net/p/aguacate/filter/security-service-jwt-jwks/,,,,,,True,,,
net.stickycode.ws:sticky-ws-cxf-spring3,scm:svn:http://source.stickycode.net/tags/net.stickycode.ws/sticky-ws-cxf-spring3-3.1,,,,,,True,,,
net.stickycode.mockwire:sticky-mockwire-junit,${git.url},,,,,,True,,,
net.slozzer:babel-generic_sjs1_2.13,https://gitlab-ci-token@gitlab.com/slozzer/babel,,,,,,True,,,
nz.ac.waikato.cms.weka:dualPerturbAndCombine,https://svn.cms.waikato.ac.nz/svn/weka/tags/dualPerturbAndCombine-1.0.0,,,,,,True,,,
nl.demon.shadowland.freedumbytes.maven:bom,${sourceWebRoot},,,,,,True,,,
net.sf.jmpi:jmpi-solver-gurobi,http://hg.code.sf.net/p/jmpi/hgroot,,,,,,True,,,
net.sourceforge.segment:segment,https://sourceforge.net/p/segment/segment,,,,,,True,,,
net.sf.squirrel-sql.plugins:firebirdmanager,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.sf.opendse:opendse-tutorial,http://hg.code.sf.net/p/opendse/hgroot,,,,,,True,,,
net.sourceforge:sandler,http://sandler.cvs.sourceforge.net/sandler,,,,,,True,,,
net.sf.ingenias:iaftesting,http://svn.code.sf.net/p/ingenias/code/tags/ingenias-1.6/iaftesting,,,,,,True,,,
net.stickycode.configured:sticky-configured-api,${git.url},,,,,,True,,,
net.stickycode.bootstrap:sticky-bootstrap-tck,${git.url},,,,,,True,,,
nl.littlerobots.cupboard-tools:sqlcipher,https://bitbucket.org/littlerobots/cupboard-tools,,,,,,True,,,
network.particle:biconomy-service,https://particle.network,,,,,,True,,,
net.sf.mgp:javafx-properties,https://sourceforge.net/p/mgp/javafx-properties/ci/master/tree/,,,,,,True,,,
nl.robfaber.home:dsmr-reader,https://gitlab.com/robfaber/dsmr-reader,,,,,,True,,,
net.sf.sociaal:xmlpull-xpp3,http://jmonkeyengine.org/,,,,,,True,,,
net.sf.sparql-query-bm:core,https://sourceforge.net/p/sparql-query-bm/git/,,,,,,True,,,
net.sf.squirrel-sql:plugins,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
nz.ac.waikato.cms.weka:decorate,https://svn.scms.waikato.ac.nz/svn/weka/tags/decorate-1.0.3,,,,,,True,,,
net.sf.groovydice:groovydice,http://groovydice.svn.sourceforge.net/viewvc/groovydice/trunk,,,,,,True,,,
net.sf.seaf:seaf-commons,http://seaf.svn.sf.net/viewvc/seaf/tags/seaf-commons/seaf-commons-0.7,,,,,,True,,,
nl.praegus:toolchain-reportportal-listener,https://gitlab.com/praegus/toolchain-reportportal-listener-2.git,,,,,,True,,,
net.sf.sociaal:vecmath,http://jmonkeyengine.org/,,,,,,True,,,
net.sourceforge.purrpackage:purrpackage-gradle-plugin,http://purrpackage.git.sourceforge.net/git/gitweb-index.cgi,,,,,,True,,,
net.zedge.zeppa:event-core-testing,https://gitlab.com/zedge-oss/zeppa/eventclient-kotlin,,,,,,True,,,
net.sf.squirrel-sql.thirdparty-non-maven:openide-loaders,http://www.netbeans.org/community/releases/40/,,,,,,True,,,
net.zedge.zeppa:example-schema,https://gitlab.com/zedge-oss/zeppa/eventclient-kotlin,,,,,,True,,,
nl.demon.shadowland.freedumbytes.maven:versions-rules,${sourceWebRoot},,,,,,True,,,
nz.ac.waikato.cms.weka:timeSeriesFilters,https://svn.cms.waikato.ac.nz/svn/weka/tags/timeSeriesFilters-1.0.0,,,,,,True,,,
nl.cloudfarming.client:cloudfarming-client,https://hg.java.net/hg/agrosense~core,,,,,,True,,,
net.slozzer:babel-loader_sjs1_2.13,https://gitlab-ci-token@gitlab.com/slozzer/babel,,,,,,True,,,
network.xx:android.xxdk,https://git.xx.network/elixxir/client,,,,,,True,,,
net.sf.jbddi:jbddi-algorithms,http://hg.code.sf.net/p/jbddi/hgroot,,,,,,True,,,
net.sf.portletunit:portletunit2,http://portletunit.cvs.sourceforge.net/viewvc/portletunit/portletunit2/modules/top-level/portletunit2/,,,,,,True,,,
net.shambolica.helperl:helperl-core,https://bitbucket.org/alexarnon/helperl/src,,,,,,True,,,
network.particle:particle-wallet-connect,https://particle.network/,,,,,,True,,,
net.sf.jsequnit:jsequnit,http://jsequnit.svn.sourceforge.net/,,,,,,True,,,
nl.entreco.sudoco:sudoco-solver-jvm,https://gitlab.com/entreco/sudocu,,,,,,True,,,
net.tavoos.adnetwork:ad-network,PUBLISH_SCM_URL,,,,,,True,,,
net.sourceforge.openutils:openutils-mgnlcontextmenu,scm:svn:svn+ssh://svn.code.sf.net/p/openutils/code/tags/openutils-mgnlcontextmenu-5.0.10,,,,,,True,,,
net.sf.auxtestlib:auxtestlib,https://svn.code.sf.net/p/auxtestlib/code/tags/auxtestlib-1.4,,,,,,True,,,
net.stickycode.plugins:wait-maven-plugin,${git.url},,,,,,True,,,
nz.ac.waikato.cms.weka:clojureClassifier,https://svn.cms.waikato.ac.nz/svn/weka/tags/clojureClassifier-1.0.1,,,,,,True,,,
net.sf.jni-inchi:jni-inchi,http://jni-inchi.svn.sourceforge.net/viewvc/jni-inchi/tags/jni-inchi-0.8,,,,,,True,,,
net.sf.squirrel-sql:squirrelsql-plugins-assembly-descriptor,http://squirrel-sql.svn.sourceforge.net/viewvc/squirrel-sql/tags/squirrelsql-3.2.0/plugins/squirrelsql-plugins-assembly-descriptor,,,,,,True,,,
nz.ac.waikato.cms.weka:multiBoostAB,https://svn.scms.waikato.ac.nz/svn/weka/tags/multiBoostAB-1.0.2,,,,,,True,,,
net.sf.aguacate.effort.scheduler:aguacate-effort-scheduler-quartz,https://sourceforge.net/p/aguacate/aguacate-effort-scheduler-quartz/,,,,,,True,,,
net.sf.javaclub:gerald-jorm,http://svn.code.sf.net/p/javaclub/code,,,,,,True,,,
nl.robfaber.home:serial-gateway,https://gitlab.com/robfaber/serial-gateway,,,,,,True,,,
net.sf.bioutils.proteomics:proteomics,git://git.code.sf.net/p/bioutils-proteo/code,,,,,,True,,,
net.sf.sprtool:sprtool-cloud-stream-support,https://git.code.sf.net/p/sprtool/code,,,,,,True,,,
nz.ac.waikato.cms.weka:naiveBayesTree,https://svn.scms.waikato.ac.nz/svn/weka/tags/naiveBayesTree-1.0.2,,,,,,True,,,
nl.f00f:auta-srf,https://gitlab.ewi.tudelft.nl/eip/labrador/auta/auta-script-runtime-facade.git,,,,,,True,,,
net.sf.jtidy:jtidy,http://svn.sourceforge.net/viewcvs.cgi/jtidy/trunk/jtidy/,,,,,,True,,,
nz.ac.waikato.cms.weka:userClassifier,https://svn.cms.waikato.ac.nz/svn/weka/tags/userClassifier-1.0.3,,,,,,True,,,
nz.ac.waikato.cms.weka:paceRegression,https://svn.scms.waikato.ac.nz/svn/weka/tags/paceRegression-1.0.2,,,,,,True,,,
net.sf.squirrel-sql.thirdpary-non-maven:org-netbeans-modules-editor-lib,http://www.netbeans.org/community/releases/40/,,,,,,True,,,
net.sf.squirrel-sql:squirrelsql-update-site,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
network.particle:connect,https://particle.network/,,,,,,True,,,
net.sf.xsparql:parent,http://xsparql.svn.sourceforge.net/viewvc/xsparql/trunk/,,,,,,True,,,
net.wukl:cacofony,https://git.wukl.net/wukl/cacofony.git,,,,,,True,,,
net.sourceforge:mpxj,http://sourceforge.net/p/mpxj/mpxj/ci/master/tree,,,,,,True,,,
no.twingine.hudson:greenballs,scm:svn:https://svn.dev.java.net/svn/hudson/tags/greenballs-1.2,,,,,,True,,,
net.sf.squirrel-sql.plugins:macosx,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.smartam.leeloo:oauth2-client,http://bitbucket.org/smartproject/oauth-2.0,,,,,,True,,,
net.sf.chex4j:chex4j,http://chex4j.svn.sourceforge.net/svnroot/chex4j/trunk,,,,,,True,,,
net.stickycode.composite:sticky-composite-logging-deploy,${git.url},,,,,,True,,,
net.sf.testium:shell-testium-plugin,ssh://testium.git.sourceforge.net/gitroot/testium/shell_plugin,,,,,,True,,,
nl.littlerobots.bundles:frozen-processor,https://bitbucket.org/littlerobots/bundles,,,,,,True,,,
net.sf.fsp:fsproxy,https://sourceforge.net/p/fsp/fsproxy/ci/master/tree/,,,,,,True,,,
net.stepniak.api:json,scm:git:git@bitbucket.org:zenedith/api-json.git,,,,,,True,,,
net.sf.csutils:cs-utils-parent,http://csutils.git.sourceforge.net/git/gitweb.cgi?p=csutils/csutils;a=tree;f=cs-utils-parent,,,,,,True,,,
net.sf.automatic-report-generator:xls-generator,https://svn.code.sf.net/p/automatic-report-generator/code/trunk/xls-generator,,,,,,True,,,
net.stamfest:java-rrd,http://oss.stamfest.net/java-rrd-hg/,,,,,,True,,,
net.sourceforge.findbugs:jsr305,http://findbugs.googlecode.com/svn/trunk/,,,,,,True,,,
nz.ac.waikato.cms.weka.thirdparty:bounce,http://sourceforge.net/p/bounce/svn/16/tree/,,,,,,True,,,
net.sourceforge.floggy:rms4test,http://floggy.svn.sourceforge.net/viewvc/floggy/tags/rms4test-1.0,,,,,,True,,,
net.sf.xmlform:xmlform-parent,https://svn.code.sf.net/p/javaxmlform/code/,,,,,,True,,,
nl.demon.shadowland.freedumbytes.maven.owasp:dependency-check,${sourceWebRoot},,,,,,True,,,
nl.praegus:jetspeed-unpack-maven-plugin,https://gitlab.com/praegus/jetspeed-maven-plugins/jetspeed-unpack-maven-plugin.git,,,,,,True,,,
net.sourceforge.floggy:barbecue-calculator,http://floggy.svn.sourceforge.net/viewvc/floggy/tags/floggy-1.4.0/barbecue-calculator,,,,,,True,,,
net.sourceforge.andspidclient:ands-pid-client,http://andspidclient.svn.sourceforge.net/viewvc/andspidclient/tags/ands-pid-client-1.0.30,,,,,,True,,,
net.sourceforge.openutils:openutils-usermanagement,http://openutils.svn.sourceforge.net/viewcvs.cgi/openutils/tags/openutils-usermanagement-2.0.1,,,,,,True,,,
nz.ac.waikato.cms.weka:simpleEducationalLearningSchemes,https://svn.scms.waikato.ac.nz/svn/weka/tags/simpleEducationalLearningSchemes-1.0.2,,,,,,True,,,
net.slozzer:babel-circe_sjs1_2.13,https://gitlab-ci-token@gitlab.com/slozzer/babel,,,,,,True,,,
online.terraml.geospatial:terraml-geospatial,https://bitbucket.org/terrayazilim/terraml-geospatial,,,,,,True,,,
net.sf.aguacate.security.service.oauth2:security-service-oauth2-google,https://sourceforge.net/p/aguacate/filter/security-service-oauth2-google/,,,,,,True,,,
net.sf.sociaal:lwjgl,http://jmonkeyengine.org/,,,,,,True,,,
nz.ac.waikato.cms.weka:ensemblesOfNestedDichotomies,https://svn.cms.waikato.ac.nz/svn/weka/tags/ensemblesOfNestedDichotomies-1.0.6,,,,,,True,,,
net.sf.sociaal:mason,http://cs.gmu.edu/~eclab/projects/mason/,,,,,,True,,,
net.sf.offo:fop-hyph,http://offo.cvs.sourceforge.net/viewvc/offo/,,,,,,True,,,
net.sf.sociaal:jME3-tonegod-gui,https://code.google.com/p/tonegodgui/,,,,,,True,,,
net.sf.automatic-report-generator:xml-generator,https://svn.code.sf.net/p/automatic-report-generator/code/trunk/xml-generator,,,,,,True,,,
net.sf.beanpot:beanpot,http://beanpot.svn.sourceforge.net/svnroot/beanpot,,,,,,True,,,
net.sf.squirrel-sql.plugins:codecompletion,http://sourceforge.net/p/squirrel-sql/git/ci/fe9318bdee3991f010b5b476244e5629c7d8efee/tree,,,,,,True,,,
net.sf.jfastcgi:jfastcgi,http://jfastcgi.svn.sourceforge.net/viewvc/jfastcgi/trunk,,,,,,True,,,
nz.ac.waikato.cms.weka:probabilityCalibrationTrees,https://svn.cms.waikato.ac.nz/svn/weka/tags/probabilityCalibrationTrees-1.0.0,,,,,,True,,,
net.sf.aguacate.security.service:security-service,https://sourceforge.net/p/aguacate/filter/security-service/,,,,,,True,,,
net.sf.opk:avro-conversions,${project.url},,,,,,True,,,
net.sourceforge.muleapps.examples:examples,scm:svn:http://svn.code.sf.net/p/muleapps/code/tags/examples-0.2,,,,,,True,,,
net.sf.mgp:maven-gwt-plugin,http://mgp.svn.sourceforge.net/viewvc/mgp/maven-gwt-plugin/tags/maven-gwt-plugin-1.5.0,,,,,,True,,,
net.sf.logdistiller.logtypes:jenkins,https://sourceforge.net/p/logdistiller/code/HEAD/tree/logtypes/jenkins/tags/jenkins-1.0,,,,,,True,,,
net.sf.sevenzipjbinding:sevenzipjbinding-all-linux,https://git.code.sf.net/p/sevenzipjbind/code,,,,,,True,,,
nz.ac.waikato.cms.weka:conjunctiveRule,https://svn.cms.waikato.ac.nz/svn/weka/tags/conjunctiveRule-1.0.4,,,,,,True,,,
net.sourceforge.openutils:gitflow-maven-plugin,${url},,,,,,True,,,
net.sf.squirrel-sql.thirdparty-non-maven:substance,https://substance.dev.java.net/source/browse/substance/,,,,,,True,,,
net.sf.ingenias:codeuploader,http://svn.code.sf.net/p/ingenias/code/tags/ingenias-1.6/codeuploader,,,,,,True,,,
net.sf.jali:sdk-common,http://developer.android.com/tools/index.html,,,,,,True,,,
net.sf.dubtool:dubtool-placeholder,https://git.code.sf.net/p/dubtool/code,,,,,,True,,,
