full_name,github_owner,github_repo,data_class,combined_name,group_id,artifact_id,cve_id,severity,cve_patched,cve_publish_date,cve_duration,start_version,start_version_timestamp,start_version_date,end_version,end_version_timestamp,end_version_date,patched_version,patched_version_timestamp,patched_version_date,latest_version,api_id,api_aliases,scm_url,github_url,github_api_url,patched_release_id
OpenRefine/OpenRefine,OpenRefine,OpenRefine,0,org.openrefine:main,org.openrefine,main,CVE-2022-41401,MODERATE,True,2023-08-04T18:30:39Z,-32684693000,3.6-beta1,1654545024000,2022-06-06,3.6-rc1,1657014226000,2022-07-05,3.6.0,1658489146000.0,2022-07-22,3.8.2,GHSA-q7mc-fc87-v7w7,CVE-2022-41401,http://github.com/OpenRefine/OpenRefine,https://github.com/OpenRefine/OpenRefine,https://api.github.com/repos/OpenRefine/OpenRefine,org.openrefine:main:3.6.0
OpenRefine/OpenRefine,OpenRefine,OpenRefine,1,org.openrefine:main,org.openrefine,main,CVE-2023-37476,MODERATE,True,2023-07-18T18:47:27Z,18838280000,3.6-beta1,1654545024000,2022-06-06,3.7.2,1680715128000,2023-04-05,3.8-beta1,1708544327000.0,2024-02-21,3.8.2,GHSA-m88m-crr9-jvqq,CVE-2023-37476,http://github.com/OpenRefine/OpenRefine,https://github.com/OpenRefine/OpenRefine,https://api.github.com/repos/OpenRefine/OpenRefine,org.openrefine:main:3.8-beta1
OpenRefine/OpenRefine,OpenRefine,OpenRefine,2,org.openrefine:openrefine,org.openrefine,openrefine,CVE-2024-47880,HIGH,False,2024-10-24T18:00:06Z,1074192107,3.6-beta1,1654545030000,2022-06-06,3.8.2,1720461254000,2024-07-08,,,,3.8.2,GHSA-79jv-5226-783f,CVE-2024-47880,https://github.com/OpenRefine/OpenRefine.git,https://github.com/OpenRefine/OpenRefine,https://api.github.com/repos/OpenRefine/OpenRefine,
OpenRefine/OpenRefine,OpenRefine,OpenRefine,2,org.openrefine:openrefine,org.openrefine,openrefine,CVE-2024-47882,MODERATE,False,2024-10-24T18:13:04Z,1073414107,3.6-beta1,1654545030000,2022-06-06,3.8.2,1720461254000,2024-07-08,,,,3.8.2,GHSA-j8hp-f2mj-586g,CVE-2024-47882,https://github.com/OpenRefine/OpenRefine.git,https://github.com/OpenRefine/OpenRefine,https://api.github.com/repos/OpenRefine/OpenRefine,
OpenRefine/OpenRefine,OpenRefine,OpenRefine,2,org.openrefine:openrefine,org.openrefine,openrefine,CVE-2024-49760,HIGH,False,2024-10-24T18:32:40Z,1072238107,3.6-beta1,1654545030000,2022-06-06,3.8.2,1720461254000,2024-07-08,,,,3.8.2,GHSA-qfwq-6jh6-8xx4,CVE-2024-49760,https://github.com/OpenRefine/OpenRefine.git,https://github.com/OpenRefine/OpenRefine,https://api.github.com/repos/OpenRefine/OpenRefine,
plantuml/plantuml,plantuml,plantuml,0,net.sourceforge.plantuml:plantuml-mit,net.sourceforge.plantuml,plantuml-mit,CVE-2023-3431,MODERATE,True,2023-06-27T15:30:28Z,-1195099000,1.2023.7,1683921598000,2023-05-12,1.2023.8,1684702590000,2023-05-21,1.2023.9,1686684729000.0,2023-06-13,1.2024.6,GHSA-p2mf-q26j-3xmh,CVE-2023-3431,https://github.com/plantuml/plantuml,https://github.com/plantuml/plantuml,https://api.github.com/repos/plantuml/plantuml,net.sourceforge.plantuml:plantuml-mit:1.2023.9
plantuml/plantuml,plantuml,plantuml,0,net.sourceforge.plantuml:plantuml-mit,net.sourceforge.plantuml,plantuml-mit,CVE-2023-3432,HIGH,True,2023-06-27T15:30:29Z,-1195100000,1.2023.7,1683921598000,2023-05-12,1.2023.8,1684702590000,2023-05-21,1.2023.9,1686684729000.0,2023-06-13,1.2024.6,GHSA-ff3m-68vj-h86p,CVE-2023-3432,https://github.com/plantuml/plantuml,https://github.com/plantuml/plantuml,https://api.github.com/repos/plantuml/plantuml,net.sourceforge.plantuml:plantuml-mit:1.2023.9
jmrozanec/cron-utils,jmrozanec,cron-utils,0,com.cronutils:cron-utils,com.cronutils,cron-utils,CVE-2020-26238,CRITICAL,True,2020-11-24T23:48:38Z,-302043000,1.0.0,1409257171000,2014-08-28,9.1.2,1605337711000,2020-11-14,9.1.3,1605959675000.0,2020-11-21,9.2.1,GHSA-pfj3-56hm-jwq5,CVE-2020-26238,https://github.com/jmrozanec/cron-utils,https://github.com/jmrozanec/cron-utils,https://api.github.com/repos/jmrozanec/cron-utils,com.cronutils:cron-utils:9.1.3
jmrozanec/cron-utils,jmrozanec,cron-utils,0,com.cronutils:cron-utils,com.cronutils,cron-utils,CVE-2021-41269,CRITICAL,True,2021-11-15T23:27:11Z,-92720000,1.0.0,1409257171000,2014-08-28,9.1.5,1617290255000,2021-04-01,9.1.6,1636926111000.0,2021-11-14,9.2.1,GHSA-p9m8-27x8-rg87,CVE-2021-41269,https://github.com/jmrozanec/cron-utils,https://github.com/jmrozanec/cron-utils,https://api.github.com/repos/jmrozanec/cron-utils,com.cronutils:cron-utils:9.1.6
AzureAD/microsoft-authentication-library-for-java,AzureAD,microsoft-authentication-library-for-java,0,com.microsoft.azure:msal4j,com.microsoft.azure,msal4j,CVE-2024-35255,MODERATE,True,2024-06-11T18:30:50Z,-15793957000,1.14.4-beta,1701133158000,2023-11-27,1.15.0,1711473566000,2024-03-26,1.14.1,1702336693000.0,2023-12-11,1.17.0,GHSA-m5vv-6r4h-3vj9,"CVE-2024-35255, GO-2024-2918",https://github.com/AzureAD/microsoft-authentication-library-for-java,https://github.com/AzureAD/microsoft-authentication-library-for-java,https://api.github.com/repos/AzureAD/microsoft-authentication-library-for-java,com.microsoft.azure:msal4j:1.14.1
FusionAuth/fusionauth-java-client,FusionAuth,fusionauth-java-client,1,io.fusionauth:fusionauth-java-client,io.fusionauth,fusionauth-java-client,CVE-2022-45921,HIGH,True,2022-11-28T21:30:21Z,804213000,1.37.0,1660176335000,2022-08-10,1.41.0,1668095210000,2022-11-10,1.42.0,1670475234000.0,2022-12-07,1.52.0,GHSA-rmcx-fg5w-x8j9,CVE-2022-45921,https://github.com/FusionAuth/fusionauth-java-client,https://github.com/FusionAuth/fusionauth-java-client,https://api.github.com/repos/FusionAuth/fusionauth-java-client,io.fusionauth:fusionauth-java-client:1.42.0
samtools/htsjdk,samtools,htsjdk,0,com.github.samtools:htsjdk,com.github.samtools,htsjdk,CVE-2022-21126,HIGH,True,2022-11-29T18:30:18Z,-5523681000,1.128,1423763779000,2015-02-12,3.0.0,1654552479000,2022-06-06,3.0.1,1664222937000.0,2022-09-26,4.1.1,GHSA-96vh-4rfp-c42c,CVE-2022-21126,git@github.com:samtools/htsjdk.git,https://github.com/samtools/htsjdk,https://api.github.com/repos/samtools/htsjdk,com.github.samtools:htsjdk:3.0.1
thymeleaf/thymeleaf-spring,thymeleaf,thymeleaf-spring,1,org.thymeleaf:thymeleaf-spring5,org.thymeleaf,thymeleaf-spring5,CVE-2021-43466,CRITICAL,True,2021-11-10T19:52:33Z,1573277000,3.0.3.M1,1483577160000,2017-01-04,3.0.12.RELEASE,1608511041000,2020-12-20,3.0.13.RELEASE,1638147230000.0,2021-11-28,3.1.2.RELEASE,GHSA-qcj6-jqrg-4wp2,CVE-2021-43466,scm:git:git@github.com:thymeleaf/thymeleaf-spring.git,https://github.com/thymeleaf/thymeleaf-spring,https://api.github.com/repos/thymeleaf/thymeleaf-spring,org.thymeleaf:thymeleaf-spring5:3.0.13.RELEASE
eclipse/lyo,eclipse,lyo,0,org.eclipse.lyo:lyo-parent,org.eclipse.lyo,lyo-parent,CVE-2021-41042,MODERATE,True,2022-07-08T00:00:42Z,-5022190000,4.0.0.RC,1607381944000,2020-12-07,5.0.0.CR,1651849736000,2022-05-06,5.0.0.Final,1652216252000.0,2022-05-10,6.0.0.Alpha1,GHSA-6296-mvgp-27hp,CVE-2021-41042,https://github.com/eclipse/lyo,https://github.com/eclipse/lyo,https://api.github.com/repos/eclipse/lyo,org.eclipse.lyo:lyo-parent:5.0.0.Final
alibaba/fastjson,alibaba,fastjson,0,com.alibaba:fastjson,com.alibaba,fastjson,CVE-2022-25845,HIGH,True,2022-06-11T00:00:17Z,-165786514000,1.2.25,1489118569000,2017-03-09,1.2.67_noneautotype2,1663549590000,2022-09-18,1.1.41.sec01,1489119103000.0,2017-03-09,2.0.52,GHSA-pv7h-hx5h-mgfj,CVE-2022-25845,https://github.com/alibaba/fastjson,https://github.com/alibaba/fastjson,https://api.github.com/repos/alibaba/fastjson,com.alibaba:fastjson:1.1.41.sec01
glazedlists/glazedlists,glazedlists,glazedlists,2,com.glazedlists:glazedlists,com.glazedlists,glazedlists,CVE-2023-31890,CRITICAL,False,2023-05-16T18:30:15Z,46602898754,1.11.0,1515530063000,2018-01-09,1.11.0,1515530063000,2018-01-09,,,,1.11.0,GHSA-p6m6-9j36-vfjx,CVE-2023-31890,https://github.com/glazedlists/glazedlists,https://github.com/glazedlists/glazedlists,https://api.github.com/repos/glazedlists/glazedlists,
codecentric/spring-boot-admin,codecentric,spring-boot-admin,0,de.codecentric:spring-boot-admin,de.codecentric,spring-boot-admin,CVE-2022-46166,HIGH,True,2022-12-09T20:19:32Z,-632944000,1.0.2,1411544630000,2014-09-24,2.7.7,1667054758000,2022-10-29,2.6.10,1669984228000.0,2022-12-02,3.3.3,GHSA-w3x5-427h-wfq6,CVE-2022-46166,https://github.com/codecentric/spring-boot-admin,https://github.com/codecentric/spring-boot-admin,https://api.github.com/repos/codecentric/spring-boot-admin,de.codecentric:spring-boot-admin:2.6.10
aerospike/aerospike-client-java,aerospike,aerospike-client-java,0,com.aerospike:aerospike-client,com.aerospike,aerospike-client,CVE-2023-36480,CRITICAL,True,2023-08-03T19:45:39Z,-77207000,3.0.22,1392142253000,2014-02-11,6.1.11,1687383024000,2023-06-21,7.0.0,1691014732000.0,2023-08-02,7.2.2,GHSA-jj95-55cr-9597,CVE-2023-36480,https://github.com/aerospike/aerospike-client-java,https://github.com/aerospike/aerospike-client-java,https://api.github.com/repos/aerospike/aerospike-client-java,com.aerospike:aerospike-client:7.0.0
OpenTSDB/opentsdb,OpenTSDB,opentsdb,0,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2018-13003,MODERATE,True,2022-05-14T03:06:10Z,-150446880000,2.2.0RC1,1442110530000,2015-09-12,2.2.2,1484445040000,2017-01-14,2.4.0RC1,1502050690000.0,2017-08-06,2.4.1,GHSA-86vm-8m4p-6263,CVE-2018-13003,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,net.opentsdb:opentsdb:2.4.0RC1
OpenTSDB/opentsdb,OpenTSDB,opentsdb,2,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2023-25826,CRITICAL,False,2023-05-03T21:30:18Z,47715866816,2.2.0RC1,1442110530000,2015-09-12,2.4.1,1631071648000,2021-09-07,,,,2.4.1,GHSA-h475-7v3c-26q7,CVE-2023-25826,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,
OpenTSDB/opentsdb,OpenTSDB,opentsdb,2,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2023-25827,HIGH,False,2023-05-03T21:30:18Z,47715866816,2.2.0RC1,1442110530000,2015-09-12,2.4.1,1631071648000,2021-09-07,,,,2.4.1,GHSA-9chv-3w6c-jq9w,CVE-2023-25827,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,
OpenTSDB/opentsdb,OpenTSDB,opentsdb,2,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2023-36812,CRITICAL,False,2023-06-30T22:58:41Z,42699363816,2.2.0RC1,1442110530000,2015-09-12,2.4.1,1631071648000,2021-09-07,,,,2.4.1,GHSA-76f7-9v52-v2fw,CVE-2023-36812,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,
OpenTSDB/opentsdb,OpenTSDB,opentsdb,0,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2018-12973,MODERATE,True,2022-05-14T03:06:10Z,-150446880000,2.2.0RC1,1442110530000,2015-09-12,2.2.2,1484445040000,2017-01-14,2.4.0RC1,1502050690000.0,2017-08-06,2.4.1,GHSA-r68m-wq3x-2hqw,CVE-2018-12973,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,net.opentsdb:opentsdb:2.4.0RC1
OpenTSDB/opentsdb,OpenTSDB,opentsdb,0,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2018-12972,CRITICAL,True,2022-05-13T01:49:41Z,-150355891000,2.2.0RC1,1442110530000,2015-09-12,2.2.2,1484445040000,2017-01-14,2.4.0RC1,1502050690000.0,2017-08-06,2.4.1,GHSA-cx2v-jrjc-g54w,CVE-2018-12972,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,net.opentsdb:opentsdb:2.4.0RC1
OpenTSDB/opentsdb,OpenTSDB,opentsdb,1,net.opentsdb:opentsdb,net.opentsdb,opentsdb,CVE-2020-35476,CRITICAL,True,2021-08-02T17:02:21Z,3147907000,2.2.0RC1,1442110530000,2015-09-12,2.4.0,1545014368000,2018-12-16,2.4.1,1631071648000.0,2021-09-07,2.4.1,GHSA-hv53-q76c-7f8c,CVE-2020-35476,https://github.com/OpenTSDB/opentsdb,https://github.com/OpenTSDB/opentsdb,https://api.github.com/repos/OpenTSDB/opentsdb,net.opentsdb:opentsdb:2.4.1
charleskorn/kaml,charleskorn,kaml,0,com.charleskorn.kaml:kaml,com.charleskorn.kaml,kaml,CVE-2021-39194,MODERATE,True,2021-09-07T23:08:40Z,-231815000,0.1.0,1544981706000,2018-12-16,0.35.2,1628763158000,2021-08-12,0.35.3,1630824305000.0,2021-09-05,0.61.0,GHSA-fmm9-3gv8-58f4,CVE-2021-39194,http://github.com/charleskorn/kaml,https://github.com/charleskorn/kaml,https://api.github.com/repos/charleskorn/kaml,com.charleskorn.kaml:kaml:0.35.3
charleskorn/kaml,charleskorn,kaml,0,com.charleskorn.kaml:kaml,com.charleskorn.kaml,kaml,CVE-2023-28118,HIGH,True,2023-03-20T21:26:59Z,-244126000,0.1.0,1544981706000,2018-12-16,0.52.0,1677288120000,2023-02-24,0.53.0,1679103493000.0,2023-03-17,0.61.0,GHSA-c24f-2j3g-rg48,CVE-2023-28118,http://github.com/charleskorn/kaml,https://github.com/charleskorn/kaml,https://api.github.com/repos/charleskorn/kaml,com.charleskorn.kaml:kaml:0.53.0
eclipse-ee4j/parsson,eclipse-ee4j,parsson,0,org.eclipse.parsson:project,org.eclipse.parsson,project,CVE-2023-4043,MODERATE,True,2023-11-03T09:32:49Z,-7867777000,1.0.0,1623411657000,2021-06-11,1.0.4,1689233359000,2023-07-13,1.1.4,1691136192000.0,2023-08-04,1.1.7,GHSA-g8p6-p27c-52fx,CVE-2023-4043,https://github.com/eclipse-ee4j/parsson,https://github.com/eclipse-ee4j/parsson,https://api.github.com/repos/eclipse-ee4j/parsson,org.eclipse.parsson:project:1.1.4
mapfish/mapfish-print,mapfish,mapfish-print,2,org.mapfish.print:print-servlet,org.mapfish.print,print-servlet,CVE-2020-15231,LOW,False,2020-07-07T16:32:49Z,136727359669,1.2.0,1363602682000,2013-03-18,3.22.0,1578402688000,2020-01-07,,,,3.22.0,GHSA-w534-q4xf-h5v2,CVE-2020-15231,scm:git@github.com:mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print,https://api.github.com/repos/mapfish/mapfish-print,
mapfish/mapfish-print,mapfish,mapfish-print,2,org.mapfish.print:print-servlet,org.mapfish.print,print-servlet,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,-160275661000,3.0,1413181359000,2014-10-13,3.22.0,1578402688000,2020-01-07,2.1.1,1433863904000.0,2015-06-09,3.22.0,GHSA-vjv6-gq77-3mjw,CVE-2020-15232,scm:git@github.com:mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print,https://api.github.com/repos/mapfish/mapfish-print,org.mapfish.print:print-servlet:2.1.1
mapfish/mapfish-print,mapfish,mapfish-print,2,org.mapfish.print:print-lib,org.mapfish.print,print-lib,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,-160275921000,3.0,1413181312000,2014-10-13,3.22.0,1578402679000,2020-01-07,2.1.1,1433863644000.0,2015-06-09,3.22.0,GHSA-vjv6-gq77-3mjw,CVE-2020-15232,scm:git@github.com:mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print,https://api.github.com/repos/mapfish/mapfish-print,org.mapfish.print:print-lib:2.1.1
mapfish/mapfish-print,mapfish,mapfish-print,2,org.mapfish.print:print-standalone,org.mapfish.print,print-standalone,CVE-2020-15232,CRITICAL,False,2020-07-07T16:32:45Z,-30256764000,3.18.3,1551868165000,2019-03-06,3.22.0,1578402715000,2020-01-07,2.1.5,1563882801000.0,2019-07-23,3.22.0,GHSA-vjv6-gq77-3mjw,CVE-2020-15232,scm:git@github.com:mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print,https://api.github.com/repos/mapfish/mapfish-print,org.mapfish.print:print-standalone:2.1.5
mapfish/mapfish-print,mapfish,mapfish-print,2,org.mapfish.print:print-lib,org.mapfish.print,print-lib,CVE-2020-15231,LOW,False,2020-07-07T16:32:49Z,136727371260,1.2.0,1363602696000,2013-03-18,3.22.0,1578402679000,2020-01-07,,,,3.22.0,GHSA-w534-q4xf-h5v2,CVE-2020-15231,scm:git@github.com:mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print,https://api.github.com/repos/mapfish/mapfish-print,
mapfish/mapfish-print,mapfish,mapfish-print,2,org.mapfish.print:print-standalone,org.mapfish.print,print-standalone,CVE-2020-15231,LOW,False,2020-07-07T16:32:49Z,136727370150,1.2.0,1363602751000,2013-03-18,3.22.0,1578402715000,2020-01-07,,,,3.22.0,GHSA-w534-q4xf-h5v2,CVE-2020-15231,scm:git@github.com:mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print,https://api.github.com/repos/mapfish/mapfish-print,
jeremylong/DependencyCheck,jeremylong,DependencyCheck,0,org.owasp:dependency-check-maven,org.owasp,dependency-check-maven,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,-3065768000,9.0.0,1700656055000,2023-11-22,9.0.5,1702468554000,2023-12-13,9.0.6,1702644859000.0,2023-12-15,10.0.3,GHSA-frxm-v7q3-v2wv,"CVE-2024-23686, GHSA-qqhq-8r2c-c3f5",https://github.com/jeremylong/DependencyCheck/tree/master/maven,https://github.com/jeremylong/DependencyCheck,https://api.github.com/repos/jeremylong/DependencyCheck,org.owasp:dependency-check-maven:9.0.6
jeremylong/DependencyCheck,jeremylong,DependencyCheck,0,org.owasp:dependency-check-cli,org.owasp,dependency-check-cli,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,-3065772000,9.0.0,1700656052000,2023-11-22,9.0.5,1702468547000,2023-12-13,9.0.6,1702644855000.0,2023-12-15,10.0.3,GHSA-frxm-v7q3-v2wv,"CVE-2024-23686, GHSA-qqhq-8r2c-c3f5",https://github.com/jeremylong/DependencyCheck/tree/main/cli,https://github.com/jeremylong/DependencyCheck,https://api.github.com/repos/jeremylong/DependencyCheck,org.owasp:dependency-check-cli:9.0.6
jeremylong/DependencyCheck,jeremylong,DependencyCheck,0,org.owasp:dependency-check-ant,org.owasp,dependency-check-ant,CVE-2024-23686,MODERATE,True,2024-01-20T00:30:27Z,-3065768000,9.0.0,1700656059000,2023-11-22,9.0.5,1702468543000,2023-12-13,9.0.6,1702644859000.0,2023-12-15,10.0.3,GHSA-frxm-v7q3-v2wv,"CVE-2024-23686, GHSA-qqhq-8r2c-c3f5",https://github.com/jeremylong/DependencyCheck/tree/main/ant,https://github.com/jeremylong/DependencyCheck,https://api.github.com/repos/jeremylong/DependencyCheck,org.owasp:dependency-check-ant:9.0.6
eclipse-edc/Connector,eclipse-edc,Connector,2,org.eclipse.edc:transfer-data-plane,org.eclipse.edc,transfer-data-plane,CVE-2024-8642,MODERATE,False,2024-09-11T15:31:12Z,4797829891,0.5.0,1705568419000,2024-01-18,0.7.2,1723640851000,2024-08-14,,,,0.7.2,GHSA-8259-2x72-2gvc,CVE-2024-8642,https://github.com/eclipse-edc/Connector.git,https://github.com/eclipse-edc/Connector,https://api.github.com/repos/eclipse-edc/Connector,
eclipse-edc/Connector,eclipse-edc,Connector,0,org.eclipse.edc:connector-core,org.eclipse.edc,connector-core,CVE-2024-4536,MODERATE,True,2024-05-07T15:30:36Z,-114076000,0.2.1,1692390573000,2023-08-18,0.6.2,1713876041000,2024-04-23,0.6.3,1714981760000.0,2024-05-06,0.7.2,GHSA-2x52-8f29-7cjr,CVE-2024-4536,https://github.com/eclipse-edc/Connector.git,https://github.com/eclipse-edc/Connector,https://api.github.com/repos/eclipse-edc/Connector,org.eclipse.edc:connector-core:0.6.3
micronaut-projects/micronaut-core,micronaut-projects,micronaut-core,0,io.micronaut:micronaut-http-client,io.micronaut,micronaut-http-client,CVE-2020-7611,CRITICAL,True,2020-03-30T20:54:55Z,-11253925000,1.0.0.RC3,1539703275000,2018-10-16,1.3.1,1581619348000,2020-02-13,1.3.0.M1,1574347770000.0,2019-11-21,4.6.3,GHSA-694p-xrhg-x3wm,"CVE-2020-7611, SNYK-JAVA-IOMICRONAUT-561342",scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,io.micronaut:micronaut-http-client:1.3.0.M1
micronaut-projects/micronaut-core,micronaut-projects,micronaut-core,0,io.micronaut:micronaut-http-server-tck,io.micronaut,micronaut-http-server-tck,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,-32595558000,3.8.0,1672210459000,2022-12-27,3.8.2,1674212561000,2023-01-20,3.8.3,1674896397000.0,2023-01-28,4.6.3,GHSA-583g-g682-crxf,CVE-2024-23639,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,io.micronaut:micronaut-http-server-tck:3.8.3
micronaut-projects/micronaut-core,micronaut-projects,micronaut-core,0,io.micronaut:micronaut-http-server,io.micronaut,micronaut-http-server,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,-32595559000,1.0.0.RC3,1539703560000,2018-10-16,3.7.7,1675694535000,2023-02-06,3.8.3,1674896396000.0,2023-01-28,4.6.3,GHSA-583g-g682-crxf,CVE-2024-23639,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,io.micronaut:micronaut-http-server:3.8.3
micronaut-projects/micronaut-core,micronaut-projects,micronaut-core,0,io.micronaut:micronaut-http-server-netty,io.micronaut,micronaut-http-server-netty,CVE-2021-32769,HIGH,True,2021-07-26T21:15:08Z,-5278086000,1.0.0.RC3,1539703672000,2018-10-16,2.5.8,1625775091000,2021-07-08,3.0.0-M1,1622056022000.0,2021-05-26,4.6.3,GHSA-cjx7-399x-p2rj,CVE-2021-32769,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,io.micronaut:micronaut-http-server-netty:3.0.0-M1
micronaut-projects/micronaut-core,micronaut-projects,micronaut-core,0,io.micronaut:micronaut-http-server-netty,io.micronaut,micronaut-http-server-netty,CVE-2024-23639,MODERATE,True,2024-02-09T15:19:15Z,-32595559000,1.0.0.RC3,1539703672000,2018-10-16,3.7.7,1675694536000,2023-02-06,3.8.3,1674896396000.0,2023-01-28,4.6.3,GHSA-583g-g682-crxf,CVE-2024-23639,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,io.micronaut:micronaut-http-server-netty:3.8.3
micronaut-projects/micronaut-core,micronaut-projects,micronaut-core,0,io.micronaut:micronaut-http,io.micronaut,micronaut-http,CVE-2022-21700,MODERATE,True,2022-01-21T23:19:36Z,-275825000,1.0.0.RC3,1539703099000,2018-10-16,3.2.6,1642095528000,2022-01-13,3.2.7,1642531351000.0,2022-01-18,4.6.3,GHSA-2457-2263-mm9f,CVE-2022-21700,scm:git@github.com:micronaut-projects/micronaut-core.git,https://github.com/micronaut-projects/micronaut-core,https://api.github.com/repos/micronaut-projects/micronaut-core,io.micronaut:micronaut-http:3.2.7
