patched_release_id,full_name,cve_id,severity,cve_patched,cve_publish_date,patched_version_date,issues_new_acc,issues_closed_acc,issue_comments_acc,issue_response_time_acc,issue_resolution_duration_acc,issue_age_acc,code_change_lines_add_acc,code_change_lines_remove_acc,code_change_lines_sum_acc,change_requests_acc,change_requests_accepted_acc,change_requests_reviews_acc,change_request_response_time_acc,change_request_resolution_duration_acc,change_request_age_acc,bus_factor_acc,inactive_contributors_acc,activity_acc,new_contributors_acc,attention_acc,stars_acc,technical_fork_acc,participants_acc,openrank_acc
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2017-7525,CRITICAL,True,2018-10-16T17:21:35Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-17531,CRITICAL,True,2019-11-13T00:32:38Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2021-20190,HIGH,True,2021-01-20T21:20:15Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.13.0-rc1,FasterXML/jackson-databind,CGA-9vjr-qmvr-wg48,HIGH,True,2022-10-03T00:00:31Z,2021-07-13,2157.0,1887.0,10390.0,,,,198423.0,155086.0,43337.0,413.0,247.0,232.0,,,,2282.0,6093,5226.949999999999,183.0,5328.0,2710.0,1309.0,3277.0,1330.9
com.fasterxml.jackson.core:jackson-databind:2.13.0-rc1,FasterXML/jackson-databind,CGA-mh4f-39hj-cv5p,HIGH,True,2022-03-12T00:00:36Z,2021-07-13,2157.0,1887.0,10390.0,,,,198423.0,155086.0,43337.0,413.0,247.0,232.0,,,,2282.0,6093,5226.949999999999,183.0,5328.0,2710.0,1309.0,3277.0,1330.9
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-12022,HIGH,True,2019-03-25T18:03:09Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2019-17267,CRITICAL,True,2020-06-15T18:44:48Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36184,HIGH,True,2021-12-09T19:16:26Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2019-14379,CRITICAL,True,2019-08-01T19:18:00Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2018-19362,CRITICAL,True,2019-01-04T19:07:03Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36181,HIGH,True,2021-12-09T19:16:10Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-35490,HIGH,True,2021-12-09T19:15:00Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2020-9547,CRITICAL,True,2020-05-15T18:59:10Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-35728,HIGH,True,2021-12-09T19:15:24Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-20330,CRITICAL,True,2020-03-04T20:52:11Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-12814,MODERATE,True,2019-07-17T15:26:12Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-24616,HIGH,True,2021-12-09T19:14:51Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-35491,HIGH,True,2021-12-09T19:15:11Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36186,HIGH,True,2021-11-19T20:13:06Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-14719,CRITICAL,True,2019-01-04T19:09:49Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2017-15095,CRITICAL,True,2018-10-18T17:42:34Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2020-9548,CRITICAL,True,2020-05-15T18:59:01Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36180,HIGH,True,2021-12-09T19:16:18Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-10673,HIGH,True,2020-05-15T18:59:04Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-24750,HIGH,True,2021-12-09T19:15:36Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.8.0.rc1,FasterXML/jackson-databind,CVE-2018-11307,CRITICAL,True,2019-07-16T17:42:21Z,2016-06-06,534.0,488.0,2443.0,,,,16863.0,4307.0,12556.0,106.0,59.0,23.0,,,,507.0,207,1201.67,47.0,1090.0,550.0,270.0,710.0,252.7
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36187,HIGH,True,2021-12-09T19:16:51Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-8840,CRITICAL,True,2020-03-04T20:52:14Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36183,HIGH,True,2021-12-09T19:16:34Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.10.0.pr1,FasterXML/jackson-databind,CVE-2020-36185,HIGH,True,2021-12-09T19:16:02Z,2019-07-18,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36182,HIGH,True,2021-12-09T19:15:46Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-16942,CRITICAL,True,2019-10-28T20:51:15Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36188,HIGH,True,2021-12-09T19:16:42Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2020-36179,HIGH,True,2021-12-09T19:15:54Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-12384,MODERATE,True,2019-07-05T21:07:27Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2018-14718,CRITICAL,True,2019-01-04T19:06:55Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.2.4,FasterXML/jackson-databind,CGA-cr64-vww2-xpq8,HIGH,True,2022-10-03T00:00:31Z,2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CVE-2019-12086,HIGH,True,2019-05-23T09:32:24Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-14721,CRITICAL,True,2019-01-04T19:07:06Z,2016-01-18,383.0,340.0,1773.0,,,,10436.0,2757.0,7679.0,77.0,40.0,8.0,,,,366.0,76,864.55,32.0,786.0,390.0,198.0,513.0,167.46
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-19360,CRITICAL,True,2019-01-04T19:06:57Z,2016-01-18,383.0,340.0,1773.0,,,,10436.0,2757.0,7679.0,77.0,40.0,8.0,,,,366.0,76,864.55,32.0,786.0,390.0,198.0,513.0,167.46
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-14720,CRITICAL,True,2019-01-04T19:09:46Z,2016-01-18,383.0,340.0,1773.0,,,,10436.0,2757.0,7679.0,77.0,40.0,8.0,,,,366.0,76,864.55,32.0,786.0,390.0,198.0,513.0,167.46
com.fasterxml.jackson.core:jackson-databind:2.7.0-rc1,FasterXML/jackson-databind,CGA-jp8x-p2pf-pcp2,HIGH,True,2021-02-18T20:51:54Z,2015-11-26,314.0,282.0,1429.0,,,,8116.0,1134.0,6982.0,62.0,34.0,7.0,,,,300.0,38,708.39,28.0,680.0,342.0,169.0,421.0,135.74
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-19361,CRITICAL,True,2019-01-04T19:07:01Z,2016-01-18,383.0,340.0,1773.0,,,,10436.0,2757.0,7679.0,77.0,40.0,8.0,,,,366.0,76,864.55,32.0,786.0,390.0,198.0,513.0,167.46
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2019-14893,HIGH,True,2020-05-15T18:59:07Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14061,HIGH,True,2020-06-18T14:44:50Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.6.5,FasterXML/jackson-databind,CVE-2018-12023,HIGH,True,2020-06-15T18:44:51Z,2016-01-18,383.0,340.0,1773.0,,,,10436.0,2757.0,7679.0,77.0,40.0,8.0,,,,366.0,76,864.55,32.0,786.0,390.0,198.0,513.0,167.46
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11112,HIGH,True,2020-06-10T21:12:41Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-9546,CRITICAL,True,2020-04-23T21:08:40Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14195,HIGH,True,2020-06-18T14:44:43Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14060,HIGH,True,2020-06-18T14:44:46Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-10968,HIGH,True,2020-05-15T18:58:54Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-14062,HIGH,True,2020-06-18T14:44:48Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11113,HIGH,True,2020-05-15T18:58:47Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11111,HIGH,True,2020-05-15T18:58:50Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11619,HIGH,True,2020-05-15T18:58:44Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-10672,HIGH,True,2020-04-23T16:32:59Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.7.9.6,FasterXML/jackson-databind,CGA-fgh7-phh7-cj6x,HIGH,True,2023-03-19T00:30:25Z,2019-07-25,1482.0,1216.0,6950.0,,,,128635.0,120459.0,8176.0,264.0,142.0,98.0,,,,1588.0,2936,3563.91,116.0,3698.0,1862.0,918.0,2252.0,879.61
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-10969,HIGH,True,2020-04-23T21:36:03Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
com.fasterxml.jackson.core:jackson-databind:2.8.8,FasterXML/jackson-databind,CVE-2020-11620,HIGH,True,2020-04-23T20:19:02Z,2017-04-04,826.0,770.0,3955.0,,,,29352.0,10421.0,18931.0,155.0,84.0,45.0,,,,822.0,652,1902.1,70.0,1949.0,897.0,526.0,1153.0,444.74000000000007
io.ktor:ktor:2.1.0,ktorio/ktor,CVE-2022-38180,MODERATE,True,2022-08-13T00:00:43Z,2022-08-10,1417.0,1221.0,7495.0,,,,1689123.0,1276416.0,412707.0,1616.0,1166.0,3877.0,,,,1767.0,5533,5801.409999999998,231.0,13396.0,11094.0,1151.0,3135.0,1825.7399999999996
io.ktor:ktor:2.1.0,ktorio/ktor,CVE-2022-38179,MODERATE,True,2022-08-13T00:00:43Z,2022-08-10,1417.0,1221.0,7495.0,,,,1689123.0,1276416.0,412707.0,1616.0,1166.0,3877.0,,,,1767.0,5533,5801.409999999998,231.0,13396.0,11094.0,1151.0,3135.0,1825.7399999999996
io.ktor:ktor-client-cio:1.3.0,ktorio/ktor,CVE-2020-5207,LOW,True,2020-01-27T19:28:40Z,2020-01-14,1116.0,723.0,4070.0,,,,227156.0,61229.0,165927.0,435.0,244.0,935.0,,,,1128.0,1143,3045.26,112.0,7816.0,6566.0,625.0,1777.0,947.48
io.ktor:ktor-client-core:1.3.0,ktorio/ktor,CVE-2019-19703,MODERATE,True,2020-02-12T18:45:50Z,2020-01-14,1116.0,723.0,4070.0,,,,227156.0,61229.0,165927.0,435.0,244.0,935.0,,,,1128.0,1143,3045.26,112.0,7816.0,6566.0,625.0,1777.0,947.48
io.ktor:ktor-server-cio:1.3.0,ktorio/ktor,CVE-2020-5207,LOW,True,2020-01-27T19:28:40Z,2020-01-14,1116.0,723.0,4070.0,,,,227156.0,61229.0,165927.0,435.0,244.0,935.0,,,,1128.0,1143,3045.26,112.0,7816.0,6566.0,625.0,1777.0,947.48
io.hawt:project:2.0.0,hawtio/hawtio,CVE-2017-2594,HIGH,True,2022-05-13T01:36:55Z,2015-05-21,97.0,95.0,297.0,,,,2292.0,276.0,2016.0,24.0,25.0,,,,,62.0,,185.52,9.0,156.0,74.0,41.0,100.0,19.83
io.hawt:project:2.0.0,hawtio/hawtio,CVE-2017-2589,CRITICAL,True,2022-05-13T01:36:55Z,2015-05-21,97.0,95.0,297.0,,,,2292.0,276.0,2016.0,24.0,25.0,,,,,62.0,,185.52,9.0,156.0,74.0,41.0,100.0,19.83
io.hawt:project:3.0-M1,hawtio/hawtio,CVE-2023-33544,MODERATE,True,2023-06-01T15:30:59Z,2023-02-06,598.0,969.0,2505.0,,,,211085.0,73804.0,137281.0,339.0,319.0,92.0,,,,537.0,4231,1751.6300000000006,76.0,1878.0,963.0,458.0,927.0,375.26999999999975
io.hawt:project:2.0.0,hawtio/hawtio,CVE-2017-7556,HIGH,True,2022-05-13T01:36:16Z,2015-05-21,97.0,95.0,297.0,,,,2292.0,276.0,2016.0,24.0,25.0,,,,,62.0,,185.52,9.0,156.0,74.0,41.0,100.0,19.83
,jenkinsci/nexus-platform-plugin,CVE-2023-50766,HIGH,False,2023-12-13T18:31:04Z,,17.0,15.0,132.0,,,,42137.0,13498.0,28639.0,272.0,213.0,387.0,,,,189.0,1599,675.8300000000002,42.0,148.0,30.0,59.0,311.0,252.67
,jenkinsci/nexus-platform-plugin,CVE-2023-50767,HIGH,False,2023-12-13T18:31:04Z,,17.0,15.0,132.0,,,,42137.0,13498.0,28639.0,272.0,213.0,387.0,,,,189.0,1599,675.8300000000002,42.0,148.0,30.0,59.0,311.0,252.67
,jenkinsci/nexus-platform-plugin,CVE-2023-50768,MODERATE,False,2023-12-13T18:31:04Z,,17.0,15.0,132.0,,,,42137.0,13498.0,28639.0,272.0,213.0,387.0,,,,189.0,1599,675.8300000000002,42.0,148.0,30.0,59.0,311.0,252.67
,jenkinsci/nexus-platform-plugin,CVE-2023-50769,MODERATE,False,2023-12-13T18:31:04Z,,17.0,15.0,132.0,,,,42137.0,13498.0,28639.0,272.0,213.0,387.0,,,,189.0,1599,675.8300000000002,42.0,148.0,30.0,59.0,311.0,252.67
